Date,Time,Open,Close,High,Low,Volume,Amount
20210104,2021.01.04T14:30:00.000,2.7,2.7,2.7,2.7,72800,196560
20210104,2021.01.04T14:31:00.000,2.7,2.7,2.7,2.7,27900,75330
20210104,2021.01.04T15:00:00.000,2.7,2.7,2.7,2.7,44500,120150
20210105,2021.01.05T14:30:00.000,2.66,2.67,2.67,2.66,21596,57479
20210105,2021.01.05T14:31:00.000,2.67,2.67,2.67,2.67,0,0
20210105,2021.01.05T15:00:00.000,2.67,2.67,2.67,2.67,31900,85173
20210106,2021.01.06T14:30:00.000,2.65,2.66,2.66,2.65,10000,26600
20210106,2021.01.06T14:31:00.000,2.66,2.66,2.66,2.66,600,1596
20210106,2021.01.06T15:00:00.000,2.66,2.66,2.66,2.66,51033,135748
20210107,2021.01.07T14:30:00.000,2.64,2.64,2.64,2.64,0,0
20210107,2021.01.07T14:31:00.000,2.64,2.64,2.64,2.64,0,0
20210107,2021.01.07T15:00:00.000,2.64,2.63,2.64,2.63,70300,184889
20210108,2021.01.08T14:30:00.000,2.63,2.63,2.63,2.63,10400,27352
20210108,2021.01.08T14:31:00.000,2.63,2.63,2.63,2.63,0,0
20210108,2021.01.08T15:00:00.000,2.64,2.64,2.64,2.64,146000,385440
20210111,2021.01.11T14:30:00.000,2.61,2.62,2.62,2.61,4500,11773
20210111,2021.01.11T14:31:00.000,2.62,2.61,2.62,2.61,2000,5220
20210111,2021.01.11T15:00:00.000,2.62,2.61,2.62,2.61,153100,399591
20210112,2021.01.12T14:30:00.000,2.6,2.6,2.6,2.6,16600,43160
20210112,2021.01.12T14:31:00.000,2.6,2.61,2.61,2.6,100,261
20210112,2021.01.12T15:00:00.000,2.61,2.61,2.61,2.61,35500,92655
20210113,2021.01.13T14:30:00.000,2.59,2.59,2.59,2.59,25400,65786
20210113,2021.01.13T14:31:00.000,2.59,2.58,2.59,2.58,6000,15490
20210113,2021.01.13T15:00:00.000,2.59,2.59,2.59,2.59,70300,182077
20210114,2021.01.14T14:30:00.000,2.59,2.6,2.6,2.59,100,260
20210114,2021.01.14T14:31:00.000,2.6,2.6,2.6,2.6,40900,106193
20210114,2021.01.14T15:00:00.000,2.6,2.59,2.6,2.59,36500,94535
20210115,2021.01.15T14:30:00.000,2.64,2.63,2.64,2.63,6000,15830
20210115,2021.01.15T14:31:00.000,2.64,2.63,2.64,2.63,10900,28676
20210115,2021.01.15T15:00:00.000,2.63,2.63,2.63,2.63,50500,132815
20210118,2021.01.18T14:30:00.000,2.64,2.65,2.65,2.64,6000,15900
20210118,2021.01.18T14:31:00.000,2.65,2.64,2.65,2.64,10000,26480
20210118,2021.01.18T15:00:00.000,2.65,2.64,2.65,2.64,36500,96360
20210119,2021.01.19T14:30:00.000,2.66,2.66,2.66,2.66,11000,29260
20210119,2021.01.19T14:31:00.000,2.66,2.65,2.66,2.65,2000,5300
20210119,2021.01.19T15:00:00.000,2.66,2.66,2.66,2.66,95100,252966
20210120,2021.01.20T14:30:00.000,2.66,2.66,2.66,2.66,200,532
20210120,2021.01.20T14:31:00.000,2.66,2.66,2.66,2.66,1800,4788
20210120,2021.01.20T15:00:00.000,2.67,2.66,2.67,2.66,36328,96632
20210121,2021.01.21T14:30:00.000,2.65,2.65,2.65,2.64,1100,2914
20210121,2021.01.21T14:31:00.000,2.65,2.65,2.65,2.64,38200,101227
20210121,2021.01.21T15:00:00.000,2.64,2.64,2.64,2.64,84159,222180
20210122,2021.01.22T14:30:00.000,2.62,2.63,2.63,2.62,20602,53982
20210122,2021.01.22T14:31:00.000,2.63,2.62,2.63,2.62,15449,40476
20210122,2021.01.22T15:00:00.000,2.62,2.61,2.62,2.61,81600,212976
20210125,2021.01.25T14:30:00.000,2.56,2.55,2.56,2.55,169600,433060
20210125,2021.01.25T14:31:00.000,2.55,2.56,2.56,2.55,46800,119606
20210125,2021.01.25T15:00:00.000,2.56,2.57,2.57,2.56,53600,137752
20210126,2021.01.26T14:30:00.000,2.56,2.56,2.56,2.56,0,0
20210126,2021.01.26T14:31:00.000,2.56,2.56,2.56,2.56,30000,76800
20210126,2021.01.26T15:00:00.000,2.56,2.56,2.56,2.56,8800,22528
20210127,2021.01.27T14:30:00.000,2.55,2.54,2.55,2.54,66800,169672
20210127,2021.01.27T14:31:00.000,2.54,2.54,2.54,2.54,3200,8128
20210127,2021.01.27T15:00:00.000,2.55,2.55,2.55,2.55,52400,133620
20210128,2021.01.28T14:30:00.000,2.51,2.51,2.51,2.51,3700,9287
20210128,2021.01.28T14:31:00.000,2.51,2.51,2.51,2.51,15400,38654
20210128,2021.01.28T15:00:00.000,2.51,2.51,2.51,2.51,34000,85340
20210129,2021.01.29T14:30:00.000,2.48,2.49,2.49,2.48,6000,14940
20210129,2021.01.29T14:31:00.000,2.49,2.48,2.49,2.48,3900,9679
20210129,2021.01.29T15:00:00.000,2.48,2.48,2.48,2.48,23000,57040
20210201,2021.02.01T14:30:00.000,2.5,2.5,2.5,2.5,1000,2500
