Date,Time,Open,Close,High,Low,Volume,Amount
20210104,2021.01.04T14:30:00.000,6.43,6.42,6.43,6.42,3100,19922
20210104,2021.01.04T14:31:00.000,6.42,6.42,6.43,6.42,7200,46225
20210104,2021.01.04T15:00:00.000,6.43,6.42,6.43,6.42,95400,612468
20210105,2021.01.05T14:30:00.000,6.35,6.36,6.36,6.35,8400,53410
20210105,2021.01.05T14:31:00.000,6.35,6.37,6.37,6.35,35000,222694
20210105,2021.01.05T15:00:00.000,6.38,6.38,6.38,6.38,13300,84854
20210106,2021.01.06T14:30:00.000,6.28,6.29,6.29,6.28,2600,16354
20210106,2021.01.06T14:31:00.000,6.29,6.29,6.29,6.29,0,0
20210106,2021.01.06T15:00:00.000,6.31,6.31,6.31,6.31,14100,88971
20210107,2021.01.07T14:30:00.000,6.24,6.24,6.24,6.23,17500,109168
20210107,2021.01.07T14:31:00.000,6.24,6.23,6.24,6.23,143700,896481
20210107,2021.01.07T15:00:00.000,6.24,6.24,6.24,6.24,49800,310752
20210108,2021.01.08T14:30:00.000,6.21,6.21,6.22,6.21,800,4972
20210108,2021.01.08T14:31:00.000,6.21,6.22,6.22,6.21,9700,60334
20210108,2021.01.08T15:00:00.000,6.21,6.21,6.21,6.21,27200,168912
20210111,2021.01.11T14:30:00.000,6.04,6.04,6.05,6.04,5100,30815
20210111,2021.01.11T14:31:00.000,6.05,6.04,6.05,6.04,5900,35689
20210111,2021.01.11T15:00:00.000,6.07,6.07,6.07,6.07,67000,406690
20210112,2021.01.12T14:30:00.000,6.11,6.12,6.12,6.1,3300,20184
20210112,2021.01.12T14:31:00.000,6.11,6.11,6.11,6.11,1700,10387
20210112,2021.01.12T15:00:00.000,6.13,6.13,6.13,6.13,62200,381286
20210113,2021.01.13T14:30:00.000,6.2,6.19,6.2,6.19,1400,8670
20210113,2021.01.13T14:31:00.000,6.19,6.2,6.2,6.19,32100,199019
20210113,2021.01.13T15:00:00.000,6.23,6.23,6.23,6.23,71000,442330
20210114,2021.01.14T14:30:00.000,6.28,6.28,6.29,6.28,15100,94863
20210114,2021.01.14T14:31:00.000,6.28,6.29,6.3,6.28,92200,579721
20210114,2021.01.14T15:00:00.000,6.3,6.3,6.3,6.3,43800,275940
20210115,2021.01.15T14:30:00.000,6.31,6.3,6.31,6.3,1800,11345
20210115,2021.01.15T14:31:00.000,6.3,6.31,6.31,6.3,1000,6310
20210115,2021.01.15T15:00:00.000,6.34,6.34,6.34,6.34,62400,395616
20210118,2021.01.18T14:30:00.000,6.35,6.36,6.36,6.35,25700,163452
20210118,2021.01.18T14:31:00.000,6.36,6.36,6.36,6.36,12600,80136
20210118,2021.01.18T15:00:00.000,6.36,6.36,6.36,6.36,51301,326274
20210119,2021.01.19T14:30:00.000,6.31,6.31,6.31,6.31,55200,348312
20210119,2021.01.19T14:31:00.000,6.31,6.3,6.31,6.3,6300,39749
20210119,2021.01.19T15:00:00.000,6.31,6.31,6.31,6.31,55400,349574
20210120,2021.01.20T14:30:00.000,6.34,6.35,6.35,6.34,39400,250129
20210120,2021.01.20T14:31:00.000,6.35,6.35,6.35,6.35,15700,99695
20210120,2021.01.20T15:00:00.000,6.34,6.34,6.34,6.34,27500,174350
20210121,2021.01.21T14:30:00.000,6.32,6.31,6.32,6.31,2900,18299
20210121,2021.01.21T14:31:00.000,6.31,6.31,6.31,6.31,7300,46063
20210121,2021.01.21T15:00:00.000,6.32,6.32,6.32,6.32,29900,188968
20210122,2021.01.22T14:30:00.000,6.23,6.23,6.23,6.23,20600,128338
20210122,2021.01.22T14:31:00.000,6.23,6.23,6.24,6.23,20400,127116
20210122,2021.01.22T15:00:00.000,6.23,6.23,6.23,6.23,78300,487809
20210125,2021.01.25T14:30:00.000,6.17,6.16,6.17,6.16,9500,58520
20210125,2021.01.25T14:31:00.000,6.17,6.16,6.17,6.16,12200,75244
20210125,2021.01.25T15:00:00.000,6.14,6.14,6.14,6.14,101100,620754
20210126,2021.01.26T14:30:00.000,6.17,6.17,6.17,6.17,0,0
20210126,2021.01.26T14:31:00.000,6.18,6.18,6.18,6.17,8400,51902
20210126,2021.01.26T15:00:00.000,6.17,6.16,6.17,6.16,96000,591360
20210127,2021.01.27T14:30:00.000,6.35,6.35,6.36,6.35,21500,136564
20210127,2021.01.27T14:31:00.000,6.35,6.35,6.36,6.35,26400,167662
20210127,2021.01.27T15:00:00.000,6.37,6.38,6.38,6.37,80000,510400
20210128,2021.01.28T14:30:00.000,6.37,6.38,6.38,6.37,2500,15930
20210128,2021.01.28T14:31:00.000,6.38,6.38,6.38,6.37,14200,90585
20210128,2021.01.28T15:00:00.000,6.38,6.38,6.38,6.38,78600,501468
20210129,2021.01.29T14:30:00.000,6.45,6.44,6.45,6.44,51400,331046
20210129,2021.01.29T14:31:00.000,6.43,6.43,6.44,6.43,10300,66230
20210129,2021.01.29T15:00:00.000,6.54,6.54,6.54,6.54,208400,1362936
20210201,2021.02.01T14:30:00.000,6.48,6.49,6.49,6.48,4300,27902
20210201,2021.02.01T14:31:00.000,6.49,6.5,6.5,6.48,54659,354966
20210201,2021.02.01T15:00:00.000,6.51,6.51,6.51,6.51,65100,423801
20210202,2021.02.02T14:30:00.000,6.41,6.42,6.42,6.41,6700,43013
20210202,2021.02.02T14:31:00.000,6.41,6.41,6.41,6.41,18200,116662
20210202,2021.02.02T15:00:00.000,6.43,6.42,6.43,6.42,139500,895590
20210203,2021.02.03T14:30:00.000,6.58,6.57,6.58,6.57,63500,417810
20210203,2021.02.03T14:31:00.000,6.57,6.58,6.58,6.57,20400,134212
20210203,2021.02.03T15:00:00.000,6.57,6.58,6.58,6.57,113300,745514
20210204,2021.02.04T14:30:00.000,6.52,6.52,6.52,6.51,68100,444007
20210204,2021.02.04T14:31:00.000,6.52,6.55,6.55,6.52,121500,794596
20210204,2021.02.04T15:00:00.000,6.49,6.49,6.49,6.49,45776,297086
20210205,2021.02.05T14:30:00.000,6.47,6.48,6.48,6.47,11800,76355
20210205,2021.02.05T14:31:00.000,6.47,6.47,6.47,6.47,13000,84110
20210205,2021.02.05T15:00:00.000,6.44,6.46,6.46,6.44,80200,518092
20210208,2021.02.08T14:30:00.000,6.4,6.4,6.4,6.4,0,0
20210208,2021.02.08T14:31:00.000,6.4,6.4,6.4,6.4,0,0
20210208,2021.02.08T15:00:00.000,6.37,6.37,6.37,6.37,56500,359905
20210209,2021.02.09T14:30:00.000,6.49,6.49,6.5,6.49,28800,186962
20210209,2021.02.09T14:31:00.000,6.49,6.5,6.5,6.49,2700,17548
20210209,2021.02.09T15:00:00.000,6.48,6.48,6.48,6.48,57800,374544
20210210,2021.02.10T14:30:00.000,6.78,6.77,6.78,6.76,118400,801996
20210210,2021.02.10T14:31:00.000,6.76,6.75,6.76,6.75,197559,1334038
20210210,2021.02.10T15:00:00.000,6.75,6.74,6.75,6.74,122700,826998
20210218,2021.02.18T14:30:00.000,6.8,6.81,6.81,6.8,18400,125274
20210218,2021.02.18T14:31:00.000,6.81,6.82,6.82,6.81,3500,23858
20210218,2021.02.18T15:00:00.000,6.81,6.82,6.82,6.81,160600,1095292
20210219,2021.02.19T14:30:00.000,6.85,6.84,6.85,6.84,42500,290995
20210219,2021.02.19T14:31:00.000,6.85,6.84,6.85,6.84,75100,513871
20210219,2021.02.19T15:00:00.000,6.88,6.88,6.88,6.88,274300,1887184
20210222,2021.02.22T14:30:00.000,6.93,6.93,6.93,6.92,57100,395385
20210222,2021.02.22T14:31:00.000,6.93,6.93,6.93,6.92,24300,168305
20210222,2021.02.22T15:00:00.000,6.96,6.94,6.96,6.94,237700,1649638
20210223,2021.02.23T14:30:00.000,6.85,6.84,6.85,6.83,44700,305796
20210223,2021.02.23T14:31:00.000,6.84,6.85,6.85,6.84,42600,291712
20210223,2021.02.23T15:00:00.000,6.87,6.86,6.87,6.86,75389,517168
20210224,2021.02.24T14:30:00.000,7.01,7.01,7.01,7,54600,382717
20210224,2021.02.24T14:31:00.000,7.01,7.01,7.02,7,74300,520915
20210224,2021.02.24T15:00:00.000,6.99,7,7,6.99,216200,1513400
20210225,2021.02.25T14:30:00.000,6.92,6.92,6.93,6.91,154300,1067157
20210225,2021.02.25T14:31:00.000,6.92,6.92,6.93,6.92,28400,196633
20210225,2021.02.25T15:00:00.000,6.92,6.91,6.92,6.91,84300,582513
20210226,2021.02.26T14:30:00.000,6.84,6.85,6.85,6.84,12900,88256
20210226,2021.02.26T14:31:00.000,6.85,6.85,6.85,6.85,20800,142470
20210226,2021.02.26T15:00:00.000,6.84,6.84,6.84,6.84,43000,294120
20210301,2021.03.01T14:30:00.000,7.04,7.04,7.04,7.03,3600,25324
20210301,2021.03.01T14:31:00.000,7.04,7.03,7.04,7.03,60600,426034
20210301,2021.03.01T15:00:00.000,7.02,7.03,7.03,7.02,81200,570836
20210302,2021.03.02T14:30:00.000,7.03,7.02,7.03,7.02,21900,153853
20210302,2021.03.02T14:31:00.000,7.02,7.03,7.03,7.02,13600,95602
20210302,2021.03.02T15:00:00.000,7.01,7.01,7.01,7.01,43300,303533
20210303,2021.03.03T14:30:00.000,7.1,7.11,7.11,7.1,28700,204022
20210303,2021.03.03T14:31:00.000,7.1,7.1,7.11,7.1,35600,253067
20210303,2021.03.03T15:00:00.000,7.11,7.11,7.11,7.11,84300,599373
20210304,2021.03.04T14:30:00.000,7.31,7.32,7.32,7.31,15100,110470
20210304,2021.03.04T14:31:00.000,7.32,7.34,7.34,7.31,157400,1153474
20210304,2021.03.04T15:00:00.000,7.3,7.29,7.3,7.29,227500,1658475
20210305,2021.03.05T14:30:00.000,7.28,7.28,7.28,7.27,16300,118652
20210305,2021.03.05T14:31:00.000,7.28,7.27,7.28,7.27,19900,144815
20210305,2021.03.05T15:00:00.000,7.25,7.25,7.25,7.25,103100,747475
20210308,2021.03.08T14:30:00.000,7.21,7.22,7.22,7.21,13300,95984
20210308,2021.03.08T14:31:00.000,7.22,7.21,7.22,7.21,30600,220692
20210308,2021.03.08T15:00:00.000,7.15,7.15,7.15,7.15,113100,808665
20210309,2021.03.09T14:30:00.000,7.12,7.12,7.13,7.12,24000,170881
20210309,2021.03.09T14:31:00.000,7.12,7.12,7.12,7.11,38500,273976
20210309,2021.03.09T15:00:00.000,7.05,7.05,7.05,7.05,97400,686670
20210310,2021.03.10T14:30:00.000,6.87,6.87,6.87,6.86,24500,168124
20210310,2021.03.10T14:31:00.000,6.87,6.87,6.87,6.86,30400,208836
20210310,2021.03.10T15:00:00.000,6.82,6.82,6.82,6.82,155600,1061192
20210311,2021.03.11T14:30:00.000,7.09,7.09,7.09,7.08,17400,123305
20210311,2021.03.11T14:31:00.000,7.09,7.08,7.09,7.08,17300,122521
20210311,2021.03.11T15:00:00.000,7.11,7.1,7.11,7.1,156508,1111207
20210312,2021.03.12T14:30:00.000,7.09,7.09,7.09,7.09,6800,48212
20210312,2021.03.12T14:31:00.000,7.09,7.08,7.09,7.08,3600,25498
20210312,2021.03.12T15:00:00.000,7.14,7.15,7.15,7.14,80500,575575
20210315,2021.03.15T14:30:00.000,7.14,7.15,7.15,7.14,34800,248683
20210315,2021.03.15T14:31:00.000,7.15,7.15,7.16,7.15,39900,285468
20210315,2021.03.15T15:00:00.000,7.18,7.2,7.2,7.18,178600,1285920
20210316,2021.03.16T14:30:00.000,7.21,7.21,7.23,7.21,9300,67130
20210316,2021.03.16T14:31:00.000,7.21,7.21,7.22,7.21,35500,255989
20210316,2021.03.16T15:00:00.000,7.24,7.24,7.24,7.24,162100,1173604
20210317,2021.03.17T14:30:00.000,7.23,7.23,7.23,7.22,15400,111209
20210317,2021.03.17T14:31:00.000,7.23,7.22,7.23,7.22,27300,197182
20210317,2021.03.17T15:00:00.000,7.22,7.21,7.22,7.21,51000,367710
20210318,2021.03.18T14:30:00.000,7.16,7.17,7.17,7.16,30200,216248
20210318,2021.03.18T14:31:00.000,7.17,7.17,7.17,7.16,14800,106077
20210318,2021.03.18T15:00:00.000,7.15,7.15,7.15,7.15,88000,629200
20210319,2021.03.19T14:30:00.000,7.21,7.23,7.23,7.21,140600,1014108
20210319,2021.03.19T14:31:00.000,7.23,7.22,7.23,7.22,4200,30343
20210319,2021.03.19T15:00:00.000,7.25,7.25,7.25,7.25,151500,1098375
20210322,2021.03.22T14:30:00.000,7.3,7.29,7.3,7.29,28800,209990
20210322,2021.03.22T14:31:00.000,7.29,7.29,7.29,7.29,10200,74358
20210322,2021.03.22T15:00:00.000,7.29,7.29,7.29,7.29,92600,675054
20210323,2021.03.23T14:30:00.000,7.16,7.16,7.16,7.16,10300,73747
20210323,2021.03.23T14:31:00.000,7.16,7.16,7.16,7.15,6400,45807
20210323,2021.03.23T15:00:00.000,7.17,7.17,7.17,7.17,72100,516957
20210324,2021.03.24T14:30:00.000,7.09,7.09,7.1,7.08,39800,282058
20210324,2021.03.24T14:31:00.000,7.08,7.09,7.09,7.08,5300,37573
20210324,2021.03.24T15:00:00.000,7.06,7.06,7.06,7.06,58400,412304
20210325,2021.03.25T14:30:00.000,6.89,6.89,6.9,6.88,48100,331233
20210325,2021.03.25T14:31:00.000,6.89,6.88,6.9,6.88,30300,208745
20210325,2021.03.25T15:00:00.000,6.91,6.9,6.91,6.9,57700,398130
20210326,2021.03.26T14:30:00.000,7.05,7.05,7.06,7.05,36100,254529
20210326,2021.03.26T14:31:00.000,7.05,7.06,7.06,7.05,29500,208166
20210326,2021.03.26T15:00:00.000,7.06,7.06,7.06,7.06,76000,536560
20210329,2021.03.29T14:30:00.000,7.09,7.09,7.09,7.08,19800,140211
20210329,2021.03.29T14:31:00.000,7.09,7.09,7.09,7.09,1100,7799
20210329,2021.03.29T15:00:00.000,7.21,7.25,7.25,7.21,739500,5361375
20210330,2021.03.30T14:30:00.000,7.12,7.13,7.13,7.12,1600,11398
20210330,2021.03.30T14:31:00.000,7.13,7.12,7.13,7.12,12500,89013
20210330,2021.03.30T15:00:00.000,7.12,7.11,7.12,7.11,148400,1055124
20210331,2021.03.31T14:30:00.000,7.29,7.29,7.29,7.28,14500,105703
20210331,2021.03.31T14:31:00.000,7.29,7.28,7.29,7.28,10100,73597
