Date,Time,Open,Close,High,Low,Volume,Amount
20210104,2021.01.04T14:30:00.000,7.55,7.55,7.55,7.55,10900,82295
20210104,2021.01.04T14:31:00.000,7.55,7.56,7.56,7.55,16900,127761
20210104,2021.01.04T15:00:00.000,7.53,7.53,7.53,7.53,18600,140058
20210105,2021.01.05T14:30:00.000,7.47,7.48,7.48,7.47,1100,8227
20210105,2021.01.05T14:31:00.000,7.48,7.47,7.48,7.46,17500,130682
20210105,2021.01.05T15:00:00.000,7.46,7.45,7.46,7.45,31770,236686
20210106,2021.01.06T14:30:00.000,7.21,7.2,7.21,7.2,58900,424083
20210106,2021.01.06T14:31:00.000,7.2,7.2,7.2,7.2,7904,56909
20210106,2021.01.06T15:00:00.000,7.19,7.18,7.19,7.18,36700,263506
20210107,2021.01.07T14:30:00.000,6.83,6.83,6.83,6.83,4600,31418
20210107,2021.01.07T14:31:00.000,6.83,6.84,6.84,6.83,12400,84766
20210107,2021.01.07T15:00:00.000,6.84,6.84,6.84,6.84,45700,312588
20210108,2021.01.08T14:30:00.000,6.92,6.92,6.92,6.92,0,0
20210108,2021.01.08T14:31:00.000,6.92,6.92,6.93,6.92,2900,20071
20210108,2021.01.08T15:00:00.000,6.99,6.98,6.99,6.98,34400,240112
20210111,2021.01.11T14:30:00.000,6.66,6.66,6.66,6.66,3000,19980
20210111,2021.01.11T14:31:00.000,6.66,6.66,6.66,6.66,0,0
20210111,2021.01.11T15:00:00.000,6.62,6.6,6.62,6.6,25600,168960
20210112,2021.01.12T14:30:00.000,6.83,6.83,6.83,6.83,800,5464
20210112,2021.01.12T14:31:00.000,6.83,6.83,6.83,6.83,9900,67617
20210112,2021.01.12T15:00:00.000,6.78,6.78,6.78,6.78,27300,185094
20210113,2021.01.13T14:30:00.000,6.53,6.53,6.53,6.53,0,0
20210113,2021.01.13T14:31:00.000,6.53,6.53,6.53,6.52,20100,131136
20210113,2021.01.13T15:00:00.000,6.48,6.49,6.49,6.48,22100,143429
20210114,2021.01.14T14:30:00.000,6.49,6.48,6.49,6.48,1900,12320
20210114,2021.01.14T14:31:00.000,6.48,6.48,6.48,6.47,6080,39348
20210114,2021.01.14T15:00:00.000,6.44,6.44,6.44,6.44,39200,252448
20210115,2021.01.15T14:30:00.000,6.61,6.61,6.61,6.61,0,0
20210115,2021.01.15T14:31:00.000,6.61,6.61,6.61,6.61,0,0
20210115,2021.01.15T15:00:00.000,6.65,6.62,6.65,6.62,31920,211311
20210118,2021.01.18T14:30:00.000,6.81,6.81,6.81,6.81,7400,50394
20210118,2021.01.18T14:31:00.000,6.81,6.8,6.81,6.8,5000,34000
20210118,2021.01.18T15:00:00.000,6.82,6.81,6.82,6.81,32300,219963
20210119,2021.01.19T14:30:00.000,6.86,6.87,6.87,6.86,6000,41220
20210119,2021.01.19T14:31:00.000,6.87,6.87,6.87,6.87,1000,6870
20210119,2021.01.19T15:00:00.000,7.04,7.04,7.04,7.04,54200,381568
20210120,2021.01.20T14:30:00.000,6.88,6.88,6.89,6.88,1300,8954
20210120,2021.01.20T14:31:00.000,6.88,6.88,6.88,6.88,0,0
20210120,2021.01.20T15:00:00.000,6.86,6.86,6.86,6.86,19000,130340
20210121,2021.01.21T14:30:00.000,6.88,6.88,6.88,6.88,500,3440
20210121,2021.01.21T14:31:00.000,6.88,6.88,6.89,6.88,9960,68530
20210121,2021.01.21T15:00:00.000,6.92,6.92,6.92,6.92,50280,347937
20210122,2021.01.22T14:30:00.000,7.61,7.61,7.61,7.61,0,0
20210122,2021.01.22T14:31:00.000,7.61,7.61,7.61,7.61,1300,9893
20210122,2021.01.22T15:00:00.000,7.61,7.61,7.61,7.61,6300,47943
20210125,2021.01.25T14:30:00.000,7.21,7.22,7.22,7.21,25000,179922
20210125,2021.01.25T14:31:00.000,7.22,7.2,7.22,7.2,29352,211424
20210125,2021.01.25T15:00:00.000,7.19,7.19,7.19,7.19,211200,1518528
20210126,2021.01.26T14:30:00.000,6.93,6.92,6.93,6.92,3000,20760
20210126,2021.01.26T14:31:00.000,6.92,6.92,6.92,6.92,1500,10380
20210126,2021.01.26T15:00:00.000,6.87,6.87,6.87,6.87,121300,833331
20210127,2021.01.27T14:30:00.000,7.43,7.43,7.43,7.42,9900,73509
20210127,2021.01.27T14:31:00.000,7.43,7.44,7.44,7.43,16780,124737
20210127,2021.01.27T15:00:00.000,7.34,7.35,7.35,7.34,124200,912870
20210128,2021.01.28T14:30:00.000,7.21,7.23,7.23,7.21,19800,143068
20210128,2021.01.28T14:31:00.000,7.23,7.23,7.23,7.23,1200,8676
20210128,2021.01.28T15:00:00.000,7.23,7.27,7.27,7.23,47500,345325
20210129,2021.01.29T14:30:00.000,7.1,7.09,7.1,7.09,19600,139053
20210129,2021.01.29T14:31:00.000,7.09,7.1,7.1,7.08,9900,70203
20210129,2021.01.29T15:00:00.000,7.13,7.14,7.14,7.13,95000,678300
20210201,2021.02.01T14:30:00.000,7.13,7.12,7.13,7.12,11000,78320
20210201,2021.02.01T14:31:00.000,7.12,7.12,7.12,7.12,5000,35600
20210201,2021.02.01T15:00:00.000,7.09,7.11,7.11,7.09,55500,394605
20210202,2021.02.02T14:30:00.000,6.91,6.91,6.91,6.91,14700,101576
20210202,2021.02.02T14:31:00.000,6.9,6.9,6.9,6.89,12200,84155
20210202,2021.02.02T15:00:00.000,6.81,6.82,6.82,6.81,49100,334862
20210203,2021.02.03T14:30:00.000,6.81,6.82,6.82,6.81,16700,113784
20210203,2021.02.03T14:31:00.000,6.82,6.81,6.82,6.81,24900,169569
20210203,2021.02.03T15:00:00.000,6.81,6.81,6.81,6.81,14900,101469
20210204,2021.02.04T14:30:00.000,6.6,6.6,6.6,6.6,1000,6600
20210204,2021.02.04T14:31:00.000,6.6,6.61,6.61,6.6,5800,38283
20210204,2021.02.04T15:00:00.000,6.56,6.55,6.56,6.55,58200,381210
20210205,2021.02.05T14:30:00.000,6.55,6.56,6.56,6.55,400,2621
20210205,2021.02.05T14:31:00.000,6.56,6.54,6.56,6.54,67800,444046
20210205,2021.02.05T15:00:00.000,6.51,6.51,6.51,6.51,9300,60543
20210208,2021.02.08T14:30:00.000,6.38,6.38,6.38,6.37,800,5103
