Date,Time,Open,Close,High,Low,Volume,Amount
20190102,2019.01.02T14:50:00.000,4.18,4.18,4.18,4.17,23500,98147
20190102,2019.01.02T14:51:00.000,4.18,4.17,4.18,4.17,8400,35030
20190102,2019.01.02T15:00:00.000,4.17,4.18,4.18,4.17,2000,8360
20190103,2019.01.03T14:50:00.000,4.18,4.17,4.18,4.17,1700,7104
20190103,2019.01.03T14:51:00.000,4.17,4.17,4.18,4.17,15000,62554
20190103,2019.01.03T15:00:00.000,4.19,4.18,4.19,4.18,32100,134178
20190104,2019.01.04T14:50:00.000,4.26,4.26,4.27,4.26,7300,31125
20190104,2019.01.04T14:51:00.000,4.26,4.27,4.27,4.26,11900,50712
20190104,2019.01.04T15:00:00.000,4.27,4.28,4.28,4.27,83300,356524
20190107,2019.01.07T14:50:00.000,4.35,4.35,4.35,4.35,32000,139200
20190107,2019.01.07T14:51:00.000,4.35,4.36,4.36,4.35,71700,312109
20190107,2019.01.07T15:00:00.000,4.35,4.35,4.35,4.35,102400,445440
20190108,2019.01.08T14:50:00.000,4.46,4.46,4.46,4.45,77200,343883
20190108,2019.01.08T14:51:00.000,4.46,4.45,4.46,4.45,63000,280380
20190108,2019.01.08T15:00:00.000,4.45,4.45,4.45,4.45,70300,312835
20190109,2019.01.09T14:50:00.000,4.4,4.4,4.41,4.4,5300,23330
20190109,2019.01.09T14:51:00.000,4.4,4.39,4.4,4.39,56700,249474
20190109,2019.01.09T15:00:00.000,4.39,4.39,4.39,4.39,45800,201062
20190110,2019.01.10T14:50:00.000,4.37,4.37,4.37,4.37,17400,76028
20190110,2019.01.10T14:51:00.000,4.37,4.36,4.37,4.36,31300,136780
20190110,2019.01.10T15:00:00.000,4.38,4.39,4.39,4.38,67000,294130
20190111,2019.01.11T14:50:00.000,4.38,4.38,4.38,4.38,1000,4380
20190111,2019.01.11T14:51:00.000,4.39,4.38,4.39,4.38,39800,174329
20190111,2019.01.11T15:00:00.000,4.39,4.39,4.39,4.39,212201,931563
20190114,2019.01.14T14:50:00.000,4.45,4.45,4.45,4.45,6200,27590
20190114,2019.01.14T14:51:00.000,4.45,4.46,4.46,4.45,83900,374049
20190114,2019.01.14T15:00:00.000,4.46,4.47,4.47,4.46,96000,429120
20190115,2019.01.15T14:50:00.000,4.46,4.46,4.46,4.46,200,892
20190115,2019.01.15T14:51:00.000,4.46,4.46,4.47,4.46,34900,155806
20190115,2019.01.15T15:00:00.000,4.48,4.48,4.48,4.48,121800,545664
