Date,data_code,b1_factor_value,b2_factor_value,b3_factor_value,b4_factor_value,b5_factor_value,b6_factor_value
2010-01-10,000501.SZ.XSHE.CS,0.151978417266187,0.8437123342707915,0.4972602739726027,0.3112633181126332,0.3379651812809455,30.042312540142845
2010-01-10,600662.SH.XSHG.CS,0.9702797202797204,0.5955882352941176,0.7618181818181818,0.970945945945946,0.9588385994876174,63.24441518646398
2010-01-10,000488.SZ.XSHE.CS,0.9894671623296158,0.259214501510574,0.4012539184952978,0.7957359009628611,0.7619047619047619,65.82740786208025
2010-01-11,600664.SH.XSHG.CS,0.3744950952106174,0.71412680756396,0.8796511627906977,0.1493636972538513,0.8430669398907104,22.653787950996747
2010-01-11,000501.SZ.XSHE.CS,0.141958670260557,0.8393574297188755,0.4900752908966461,0.3019011406844106,0.3240178856595337,29.480370003420752
2010-01-11,600662.SH.XSHG.CS,0.9772859638905068,0.6104305215260764,0.7662023016353725,0.973666441593518,0.9655054644808744,64.8291271843025
2010-01-11,000488.SZ.XSHE.CS,0.990086741016109,0.2610271903323263,0.406269592476489,0.797799174690509,0.7631736526946108,66.1364567252825
2010-01-12,600664.SH.XSHG.CS,0.4143104443162146,0.7604746014089729,0.9081395348837208,0.1754855994641661,0.8572648113368618,23.34414040548536
2010-01-12,000501.SZ.XSHE.CS,0.1535008976660682,0.8438378161380972,0.4979480164158686,0.3123100303951368,0.3397732715950822,30.085538889121473
2010-01-12,600662.SH.XSHG.CS,0.979045401629802,0.6151154653603919,0.7705811138014528,0.975033738191633,0.9670479767799216,65.33335372906927
2010-01-12,000488.SZ.XSHE.CS,0.9969040247678018,0.2777777777777778,0.4329573934837092,0.8116838487972509,0.7683328344806944,67.83622547289491
2010-01-13,600664.SH.XSHG.CS,0.4111880046136101,0.7583395107487028,0.9070307960488088,0.1746987951807229,0.8571184704677365,23.318571796059857
2010-01-13,000501.SZ.XSHE.CS,0.1535008976660682,0.8438378161380972,0.4979480164158686,0.3123100303951368,0.3397988505747126,30.085538889121473
2010-01-13,600662.SH.XSHG.CS,0.9749854566608492,0.6079048618398041,0.764670296430732,0.9723533378287256,0.9644930010242404,64.54099773015001
2010-01-13,000488.SZ.XSHE.CS,0.988861386138614,0.2607121303560651,0.403882279273638,0.7953296703296703,0.7624177139437462,65.98193229368137
2010-01-14,600664.SH.XSHG.CS,0.4766570605187319,0.8232678769914783,0.9442508710801394,0.2127090301003344,0.8991295442908346,24.49472782963305
2010-01-14,000501.SZ.XSHE.CS,0.1811659192825112,0.8531300160513644,0.5112781954887218,0.3416856492027335,0.3771747805267358,31.403942532969463
2010-01-14,600662.SH.XSHG.CS,0.9819767441860464,0.6237762237762238,0.7805320435308344,0.977088948787062,0.9704727769243898,66.34180681860288
2010-01-14,000488.SZ.XSHE.CS,0.9975247524752476,0.2794206397103198,0.4351909830932999,0.8125,0.7702662279389769,67.91348768869547
2010-01-15,600664.SH.XSHG.CS,0.4922190201729106,0.8354946276398666,0.9494773519163764,0.2240802675585284,0.9117747440273036,24.8015511427391
2010-01-15,000501.SZ.XSHE.CS,0.1818996415770609,0.8531889290012034,0.5116120218579235,0.3429438543247344,0.3772741781040536,31.425555707458777
2010-01-15,600662.SH.XSHG.CS,0.980244044160372,0.6211114994757078,0.7770392749244713,0.9757575757575756,0.968259385665529,65.98164500091231
2010-01-15,000488.SZ.XSHE.CS,0.9981447124304268,0.2834740651387213,0.4392991239048811,0.8133150308853809,0.7745215311004785,68.37706098349885
2010-01-16,600664.SH.XSHG.CS,0.4922190201729106,0.8354946276398666,0.9494773519163764,0.2240802675585284,0.9117044872888586,24.8015511427391
2010-01-16,000501.SZ.XSHE.CS,0.1818996415770609,0.8531889290012034,0.5116120218579235,0.3429438543247344,0.3772937609701611,31.425555707458777
2010-01-16,600662.SH.XSHG.CS,0.980244044160372,0.6211114994757078,0.7770392749244713,0.9757575757575756,0.9681794915543422,65.98164500091231
2010-01-16,000488.SZ.XSHE.CS,0.9981447124304268,0.2834740651387213,0.4392991239048811,0.8133150308853809,0.7744394618834081,68.37706098349885
2010-01-17,600664.SH.XSHG.CS,0.4922190201729106,0.8354946276398666,0.9494773519163764,0.2240802675585284,0.9116342545206414,24.8015511427391
2010-01-17,000501.SZ.XSHE.CS,0.1818996415770609,0.8531889290012034,0.5116120218579235,0.3429438543247344,0.3773133375877472,31.425555707458777
2010-01-17,600662.SH.XSHG.CS,0.980244044160372,0.6211114994757078,0.7770392749244713,0.9757575757575756,0.968099624701467,65.98164500091231
2010-01-17,000488.SZ.XSHE.CS,0.9981447124304268,0.2834740651387213,0.4392991239048811,0.8133150308853809,0.7743574417214585,68.37706098349885
2010-01-18,600664.SH.XSHG.CS,0.5040322580645161,0.8455555555555555,0.9558908879860708,0.232620320855615,0.9229063619307522,24.993315713430384
2010-01-18,000501.SZ.XSHE.CS,0.1996418979409131,0.8624699278267843,0.5255972696245734,0.3768006065200909,0.39511883873026,32.65750665334952
2010-01-18,600662.SH.XSHG.CS,0.9843205574912892,0.6464011180992313,0.7983091787439613,0.981157469717362,0.9766331229745864,68.79090717889875
2010-01-18,000488.SZ.XSHE.CS,0.9987631416202843,0.2889022919179734,0.4411764705882353,0.814687714481812,0.7753211831490887,68.76337206250167
2010-01-19,600664.SH.XSHG.CS,0.4818652849740932,0.8267308404294705,0.9448955916473318,0.2157648630594522,0.90075034106412,24.597002267335068
2010-01-19,000501.SZ.XSHE.CS,0.2003577817531306,0.8637274549098196,0.5259208731241474,0.3795454545454545,0.39585326953748,32.72234617681746
2010-01-19,600662.SH.XSHG.CS,0.9849100406268136,0.6472231924554663,0.79963789981895,0.9811701412239408,0.9771487039563438,68.86293954243686
2010-01-19,000488.SZ.XSHE.CS,1.0,0.3044002411091018,0.4690431519699812,0.8182441700960219,0.7849462365591398,71.00397632071801
2010-01-20,600664.SH.XSHG.CS,0.4165707710011507,0.7620281273131014,0.9078260869565218,0.1775700934579439,0.8569479965899404,23.36970901491086
2010-01-20,000501.SZ.XSHE.CS,0.1778373547810545,0.8505608974358975,0.5085207907293797,0.3330809992429977,0.3709137298676447,31.122971264608417
2010-01-20,600662.SH.XSHG.CS,0.9767846778874056,0.614390499476074,0.7688593844296923,0.972427706792199,0.9659846547314578,65.33335372906927
2010-01-20,000488.SZ.XSHE.CS,0.9987639060568604,0.295961422543701,0.4471544715447154,0.8155006858710563,0.7817258883248731,69.22694535730506
2010-01-21,600664.SH.XSHG.CS,0.3998849252013809,0.7472242783123613,0.8991304347826087,0.1708945260347129,0.8556938288441869,23.177944444219584
2010-01-21,000501.SZ.XSHE.CS,0.1973214285714285,0.8594313175810974,0.5224795640326976,0.3653555219364599,0.3899872448979591,32.13879046560605
2010-01-21,600662.SH.XSHG.CS,0.9814385150812064,0.6316340782122905,0.7852834740651388,0.978494623655914,0.9727241732015002,67.20619518106024
2010-01-21,000488.SZ.XSHE.CS,0.9969116738727608,0.2825301204819277,0.438125,0.8122001370801919,0.7686567164179104,68.29979876769828
2010-01-22,600664.SH.XSHG.CS,0.3944795859689476,0.7410284868664447,0.8945538818076477,0.1681120747164776,0.8534174194648031,23.06288570180481
2010-01-22,000501.SZ.XSHE.CS,0.2033898305084746,0.8642914331465172,0.527569775357386,0.3839758125472411,0.3977363303044795,32.8087988747747
2010-01-22,600662.SH.XSHG.CS,0.977391304347826,0.6153577661431064,0.7715491259795058,0.9724647414372062,0.9660814726435998,65.54945081968363
2010-01-22,000488.SZ.XSHE.CS,0.9882643607164916,0.2620481927710843,0.406875,0.796435915010281,0.7585795284989555,66.21371894108306
2010-01-23,600664.SH.XSHG.CS,0.3944795859689476,0.7410284868664447,0.8945538818076477,0.1681120747164776,0.8533571915473755,23.06288570180481
2010-01-23,000501.SZ.XSHE.CS,0.2033898305084746,0.8642914331465172,0.527569775357386,0.3839758125472411,0.3977526299011795,32.8087988747747
2010-01-23,600662.SH.XSHG.CS,0.977391304347826,0.6153577661431064,0.7715491259795058,0.9724647414372062,0.966002044989775,65.54945081968363
2010-01-23,000488.SZ.XSHE.CS,0.9882643607164916,0.2620481927710843,0.406875,0.796435915010281,0.7585023866348448,66.21371894108306
2010-01-24,600664.SH.XSHG.CS,0.3944795859689476,0.7410284868664447,0.8945538818076477,0.1681120747164776,0.8532969841540297,23.06288570180481
2010-01-24,000501.SZ.XSHE.CS,0.2033898305084746,0.8642914331465172,0.527569775357386,0.3839758125472411,0.3977689243027888,32.8087988747747
2010-01-24,600662.SH.XSHG.CS,0.977391304347826,0.6153577661431064,0.7715491259795058,0.9724647414372062,0.9659226444027944,65.54945081968363
2010-01-24,000488.SZ.XSHE.CS,0.9882643607164916,0.2620481927710843,0.406875,0.796435915010281,0.7584252907843722,66.21371894108306
2010-01-25,600664.SH.XSHG.CS,0.3873563218390805,0.731508875739645,0.8911407064273307,0.1633333333333333,0.8494037478705281,22.922258349964537
2010-01-25,000501.SZ.XSHE.CS,0.2005347593582887,0.8615446178471389,0.5251700680272109,0.3761329305135951,0.3948374760994264,32.63589347886021
2010-01-25,600662.SH.XSHG.CS,0.966396292004635,0.5973482205163991,0.7578313253012048,0.9651006711409396,0.9584327086882451,63.53254464061644
2010-01-25,000488.SZ.XSHE.CS,0.983940704138357,0.2481927710843373,0.390625,0.7861549006168609,0.7522361359570662,65.28657235147631
2010-01-26,600664.SH.XSHG.CS,0.3808156232050546,0.722735674676525,0.8836805555555556,0.1558960692871419,0.8439788792369273,22.794415302837017
2010-01-26,000501.SZ.XSHE.CS,0.1923419412288513,0.8548,0.5159755268524813,0.3532075471698113,0.3834634379480643,31.749753324798448
2010-01-26,600662.SH.XSHG.CS,0.9363057324840764,0.5622602023020579,0.7320891029500302,0.9523809523809524,0.9425992164878216,59.85889410017264
2010-01-26,000488.SZ.XSHE.CS,0.9783950617283952,0.222155328115593,0.3666458463460337,0.7691780821917809,0.7472429210134128,62.96870587745939
2010-01-27,600664.SH.XSHG.CS,0.3823191733639495,0.7239467849223947,0.8849045691150954,0.1577896138482024,0.8458787465940054,22.81998391226252
2010-01-27,000501.SZ.XSHE.CS,0.1512455516014235,0.8396641343462615,0.4938858695652174,0.3076923076923077,0.333705001592864,29.91263349320698
2010-01-27,600662.SH.XSHG.CS,0.9363057324840764,0.5622602023020579,0.7320891029500302,0.9523809523809524,0.9425238419618528,59.85889410017264
2010-01-27,000488.SZ.XSHE.CS,0.9771745835903765,0.2178098676293622,0.3626716604244694,0.7672826830937713,0.7470202622169249,62.736919230057694
2010-01-28,600664.SH.XSHG.CS,0.3757888697647734,0.7148134466198744,0.876878612716763,0.1510312707917498,0.8413076792099438,22.70492516984775
2010-01-28,000501.SZ.XSHE.CS,0.1457777777777777,0.837330135891287,0.4894772572980312,0.3029389600602863,0.3274406752667622,29.653275399335243
2010-01-28,600662.SH.XSHG.CS,0.9496527777777778,0.5704323570432357,0.7442839951865222,0.9584450402144772,0.948578239400647,61.15547664385868
2010-01-28,000488.SZ.XSHE.CS,0.9765576804441702,0.2160048134777376,0.3614232209737827,0.7659137577002053,0.7464998510574918,62.659657014257135
2010-01-29,600664.SH.XSHG.CS,0.4076834862385321,0.7536927621861153,0.902368573079145,0.175531914893617,0.8561457269322438,23.254650272496093
2010-01-29,000501.SZ.XSHE.CS,0.1608888888888889,0.8421262989608314,0.4976238968092328,0.3142426525998493,0.3415605095541401,30.25844428503596
2010-01-29,600662.SH.XSHG.CS,0.9519675925925926,0.5732217573221757,0.746690734055355,0.9591152815013404,0.9493530813755532,61.371573734473024
2010-01-29,000488.SZ.XSHE.CS,0.9753390875462392,0.2110643415514131,0.3580786026200873,0.7647058823529411,0.7450863609291245,62.42787036685545
2010-01-30,600664.SH.XSHG.CS,0.4076834862385321,0.7536927621861153,0.902368573079145,0.175531914893617,0.8560851063829787,23.254650272496093
2010-01-30,000501.SZ.XSHE.CS,0.1608888888888889,0.8421262989608314,0.4976238968092328,0.3142426525998493,0.3415857347556121,30.25844428503596
2010-01-30,600662.SH.XSHG.CS,0.9519675925925926,0.5732217573221757,0.746690734055355,0.9591152815013404,0.9492765957446808,61.371573734473024
2010-01-30,000488.SZ.XSHE.CS,0.9753390875462392,0.2110643415514131,0.3580786026200873,0.7647058823529411,0.7450133968442989,62.42787036685545
2010-01-31,600664.SH.XSHG.CS,0.4076834862385321,0.7536927621861153,0.902368573079145,0.175531914893617,0.8560245064669844,23.254650272496093
2010-01-31,000501.SZ.XSHE.CS,0.1608888888888889,0.8421262989608314,0.4976238968092328,0.3142426525998493,0.3416109519261381,30.25844428503596
2010-01-31,600662.SH.XSHG.CS,0.9519675925925926,0.5732217573221757,0.746690734055355,0.9591152815013404,0.9492001361470388,61.371573734473024
2010-01-31,000488.SZ.XSHE.CS,0.9753390875462392,0.2110643415514131,0.3580786026200873,0.7647058823529411,0.7449404761904762,62.42787036685545
2010-02-01,600664.SH.XSHG.CS,0.4435530085959885,0.7870062753783684,0.9226327944572748,0.1953488372093023,0.8664284498893994,23.79159107043168
2010-02-01,000501.SZ.XSHE.CS,0.1483126110124334,0.8381941669996005,0.491180461329715,0.3049698795180723,0.3318478433869171,29.782954446271113
2010-02-01,600662.SH.XSHG.CS,0.9462116830537884,0.5663994423143952,0.7390258568851473,0.955793703951775,0.944529521864897,60.72328246263
2010-02-01,000488.SZ.XSHE.CS,0.9704251386321626,0.1790865384615384,0.3291770573566084,0.7498291182501708,0.7349003272835466,60.4190527560408
2010-02-02,600664.SH.XSHG.CS,0.4154727793696275,0.7596899224806202,0.9058891454965358,0.1787375415282392,0.856328683225587,23.34414040548536
2010-02-02,000501.SZ.XSHE.CS,0.1490683229813664,0.838258785942492,0.4922033898305085,0.3062452972159518,0.3325907065563335,29.84779396973904
2010-02-02,600662.SH.XSHG.CS,0.938150289017341,0.5627177700348432,0.7325721153846154,0.9518072289156626,0.9418169445389588,60.07499119078697
2010-02-02,000488.SZ.XSHE.CS,0.9704433497536946,0.1831831831831832,0.3320872274143302,0.7506830601092896,0.7349791790600833,60.57357718764192
2010-02-03,600664.SH.XSHG.CS,0.3911798396334479,0.733210332103321,0.8920946335833814,0.1666666666666666,0.8506548732777683,22.973395568815548
2010-02-03,000501.SZ.XSHE.CS,0.1623779946761313,0.8422523961661342,0.4983050847457627,0.3152746425884123,0.3418456642800318,30.25844428503596
2010-02-03,600662.SH.XSHG.CS,0.945664739884393,0.5658536585365853,0.7379807692307693,0.9551539491298529,0.9438680047627148,60.65125009909188
2010-02-03,000488.SZ.XSHE.CS,0.9735221674876848,0.2048048048048048,0.3507788161993769,0.7616120218579235,0.7418971156705323,61.96429707205206
2010-02-04,600664.SH.XSHG.CS,0.3951890034364261,0.740590405904059,0.8932487016733988,0.1699867197875166,0.8520408163265306,23.05010139709206
2010-02-04,000501.SZ.XSHE.CS,0.1666666666666666,0.8431137724550898,0.5,0.318796992481203,0.3466433343938911,30.431349680950447
2010-02-04,600662.SH.XSHG.CS,0.9618717504332756,0.5882967607105538,0.7543543543543544,0.9618729096989966,0.9547619047619048,62.812221005235294
2010-02-04,000488.SZ.XSHE.CS,0.9759852216748768,0.2132132132132132,0.3607476635514018,0.7657103825136612,0.7431629013079667,62.50513258265601
2010-02-05,600664.SH.XSHG.CS,0.3531768746422438,0.6908889708594614,0.864475201845444,0.1320504313205043,0.8277503825879953,22.32139602846519
2010-02-05,000501.SZ.XSHE.CS,0.1364038972542072,0.8284118116520351,0.4685172647257955,0.3779113448534936,0.3270240178145379,29.25551945358097
2010-02-05,600662.SH.XSHG.CS,0.9676674364896074,0.5999303621169917,0.7599039615846338,0.9659090909090908,0.9597007311681688,63.82067409476889
2010-02-05,000488.SZ.XSHE.CS,0.9710591133004928,0.1927927927927928,0.3389408099688473,0.7561475409836066,0.7346210995542348,61.191674914046416
2010-02-06,600664.SH.XSHG.CS,0.3531768746422438,0.6908889708594614,0.864475201845444,0.1320504313205043,0.8276946616797007,22.32139602846519
2010-02-06,000501.SZ.XSHE.CS,0.1364038972542072,0.8284118116520351,0.4685172647257955,0.3779113448534936,0.3270515267175573,29.25551945358097
2010-02-06,600662.SH.XSHG.CS,0.9676674364896074,0.5999303621169917,0.7599039615846338,0.9659090909090908,0.9596225773546412,63.82067409476889
2010-02-06,000488.SZ.XSHE.CS,0.9710591133004928,0.1927927927927928,0.3389408099688473,0.7561475409836066,0.7345513963161022,61.191674914046416
2010-02-07,600664.SH.XSHG.CS,0.3531768746422438,0.6908889708594614,0.864475201845444,0.1320504313205043,0.8276389597144315,22.32139602846519
2010-02-07,000501.SZ.XSHE.CS,0.1364038972542072,0.8284118116520351,0.4685172647257955,0.3779113448534936,0.3270790268723167,29.25551945358097
2010-02-07,600662.SH.XSHG.CS,0.9676674364896074,0.5999303621169917,0.7599039615846338,0.9659090909090908,0.9595444501104878,63.82067409476889
2010-02-07,000488.SZ.XSHE.CS,0.9710591133004928,0.1927927927927928,0.3389408099688473,0.7561475409836066,0.7344817344817345,61.191674914046416
2010-02-08,600664.SH.XSHG.CS,0.3335240274599542,0.6703539823008849,0.846685878962536,0.1173740053050397,0.820700203942896,21.989004105933635
2010-02-08,000501.SZ.XSHE.CS,0.1309734513274336,0.8240925408855205,0.462787550744249,0.3693693693693693,0.319872813990461,28.979323554600175
2010-02-08,600662.SH.XSHG.CS,0.9688401615695326,0.602506091193874,0.7606478704259149,0.9665998663994656,0.9600611828687968,64.10880354892134
2010-02-08,000488.SZ.XSHE.CS,0.9723076923076924,0.2004801920768307,0.3474470734744707,0.7604095563139932,0.7369358669833729,61.732510424650386
2010-02-09,600664.SH.XSHG.CS,0.3173241852487135,0.6549944710652414,0.8306451612903226,0.1060304837640821,0.8149532710280374,21.72053370696584
2010-02-09,000501.SZ.XSHE.CS,0.1149425287356321,0.817384370015949,0.4496281271129141,0.3405851462865716,0.3040852010809092,28.19322753442407
2010-02-09,600662.SH.XSHG.CS,0.9682814302191464,0.6019485038274183,0.7601918465227818,0.965287049399199,0.9598980458793543,64.03677118538323
2010-02-09,000488.SZ.XSHE.CS,0.9760147601476016,0.2153569286142771,0.3621655258245177,0.7660300136425648,0.7414663104778866,62.582394798456576
2010-02-10,600664.SH.XSHG.CS,0.3508571428571428,0.6890198968312454,0.8624064478986759,0.1317880794701987,0.8261977573904179,22.27025880961418
2010-02-10,000501.SZ.XSHE.CS,0.1333922261484099,0.8254284575528099,0.4635135135135135,0.3710644677661169,0.3216783216783216,29.02181523136645
2010-02-10,600662.SH.XSHG.CS,0.970028818443804,0.6041739130434782,0.762133013780707,0.9666444296197464,0.9624532789670404,64.3249006395357
2010-02-10,000488.SZ.XSHE.CS,0.979717271051014,0.2338129496402877,0.375,0.7736877982276755,0.7474777448071217,63.50954138806335
2010-02-11,600664.SH.XSHG.CS,0.3529411764705882,0.6902394106813996,0.8630609896432682,0.1323626737260092,0.8267368778664855,22.29582741903969
2010-02-11,000501.SZ.XSHE.CS,0.1244483671668137,0.8191235059760956,0.4550979068197164,0.3543071161048689,0.3100270141426982,28.554406786937417
2010-02-11,600662.SH.XSHG.CS,0.960806916426513,0.591304347826087,0.7537447573397243,0.9599733155436958,0.9545608968914556,63.02831809584964
2010-02-11,000488.SZ.XSHE.CS,0.9791154791154792,0.2306770521270221,0.3735239279055314,0.7724795640326976,0.7469593592405814,63.355016956462215
2010-02-12,000501.SZ.XSHE.CS,0.1296296296296296,0.8211867781760255,0.4615384615384615,0.3660179640718562,0.319192882109946,28.894340201067624
2010-02-12,600662.SH.XSHG.CS,0.9734870317002882,0.6104347826086957,0.7645296584781306,0.9693128752501668,0.9635699728260868,64.8291271843025
2010-02-12,600664.SH.XSHG.CS,0.3624429223744292,0.7017673048600883,0.8688901667625072,0.1421957671957672,0.8347486413043478,22.48759198973097
2010-02-12,000488.SZ.XSHE.CS,0.9803560466543892,0.2383233532934131,0.3795031055900621,0.7787610619469026,0.7485172004744959,63.89585246706616
2010-02-13,000501.SZ.XSHE.CS,0.1296296296296296,0.8211867781760255,0.4615384615384615,0.3660179640718562,0.3192216044479746,28.894340201067624
2010-02-13,600662.SH.XSHG.CS,0.9734870317002882,0.6104347826086957,0.7645296584781306,0.9693128752501668,0.9634912548819834,64.8291271843025
2010-02-13,600664.SH.XSHG.CS,0.3624429223744292,0.7017673048600883,0.8688901667625072,0.1421957671957672,0.8346917982679573,22.48759198973097
2010-02-13,000488.SZ.XSHE.CS,0.9803560466543892,0.2383233532934131,0.3795031055900621,0.7787610619469026,0.7484435220871628,63.89585246706616
2010-02-14,000501.SZ.XSHE.CS,0.1296296296296296,0.8211867781760255,0.4615384615384615,0.3660179640718562,0.3192503176620076,28.894340201067624
2010-02-14,600662.SH.XSHG.CS,0.9734870317002882,0.6104347826086957,0.7645296584781306,0.9693128752501668,0.9634125636672326,64.8291271843025
2010-02-14,600664.SH.XSHG.CS,0.3624429223744292,0.7017673048600883,0.8688901667625072,0.1421957671957672,0.834634974533107,22.48759198973097
2010-02-14,000488.SZ.XSHE.CS,0.9803560466543892,0.2383233532934131,0.3795031055900621,0.7787610619469026,0.7483698873740368,63.89585246706616
2010-02-15,000501.SZ.XSHE.CS,0.1296296296296296,0.8211867781760255,0.4615384615384615,0.3660179640718562,0.3192790217563919,28.894340201067624
2010-02-15,600662.SH.XSHG.CS,0.9734870317002882,0.6104347826086957,0.7645296584781306,0.9693128752501668,0.9633338991682228,64.8291271843025
2010-02-15,600664.SH.XSHG.CS,0.3624429223744292,0.7017673048600883,0.8688901667625072,0.1421957671957672,0.8345781700899677,22.48759198973097
2010-02-15,000488.SZ.XSHE.CS,0.9803560466543892,0.2383233532934131,0.3795031055900621,0.7787610619469026,0.7482962962962963,63.89585246706616
2010-02-16,000501.SZ.XSHE.CS,0.1296296296296296,0.8211867781760255,0.4615384615384615,0.3660179640718562,0.3193077167354716,28.894340201067624
2010-02-16,600662.SH.XSHG.CS,0.9734870317002882,0.6104347826086957,0.7645296584781306,0.9693128752501668,0.963255261371351,64.8291271843025
2010-02-16,600664.SH.XSHG.CS,0.3624429223744292,0.7017673048600883,0.8688901667625072,0.1421957671957672,0.8345213849287169,22.48759198973097
2010-02-16,000488.SZ.XSHE.CS,0.9803560466543892,0.2383233532934131,0.3795031055900621,0.7787610619469026,0.7482227488151659,63.89585246706616
