Date,Time,Open,Close,High,Low,Volume,Amount
20210104,2021.01.04T09:31:00.000,4.4744,4.455,4.4744,4.4452,132200.0,605859.0
20210104,2021.01.04T15:00:00.000,4.4355,4.4258,4.4355,4.4258,40000.0,182000.0
20210105,2021.01.05T09:31:00.000,4.4258,4.4258,4.4258,4.4258,28200.0,128310.0
20210105,2021.01.05T15:00:00.000,4.4063,4.4063,4.4063,4.4063,52300.0,236919.0
20210106,2021.01.06T09:31:00.000,4.4258,4.4258,4.4258,4.4258,1200.0,5460.0
20210106,2021.01.06T15:00:00.000,4.4063,4.3966,4.4063,4.3966,11200.0,50624.0
20210107,2021.01.07T09:31:00.000,4.3966,4.4161,4.4161,4.3966,7200.0,32644.0
20210107,2021.01.07T15:00:00.000,4.4258,4.4744,4.4744,4.4258,122900.0,565340.0
20210108,2021.01.08T09:31:00.000,4.4647,4.455,4.4647,4.4355,25200.0,115175.0
20210108,2021.01.08T15:00:00.000,4.4355,4.4258,4.4355,4.4258,14900.0,67795.0
20210111,2021.01.11T09:31:00.000,4.4258,4.4258,4.4258,4.4161,13100.0,59498.0
20210111,2021.01.11T15:00:00.000,4.3869,4.3966,4.3966,4.3869,29800.0,134696.0
20210112,2021.01.12T09:31:00.000,4.3869,4.3772,4.3869,4.3772,5200.0,23431.0
20210112,2021.01.12T15:00:00.000,4.4161,4.4161,4.4161,4.4161,5500.0,24970.0
20210113,2021.01.13T09:31:00.000,4.3966,4.3966,4.3966,4.3869,30100.0,135993.0
20210113,2021.01.13T15:00:00.000,4.2896,4.2993,4.2993,4.2896,4500.0,19890.0
20210114,2021.01.14T09:31:00.000,4.2993,4.2993,4.2993,4.2993,4100.0,18122.0
20210114,2021.01.14T15:00:00.000,4.2702,4.2702,4.2702,4.2702,1100.0,4829.0
20210115,2021.01.15T09:31:00.000,4.2604,4.241,4.2604,4.241,7700.0,33626.0
20210115,2021.01.15T15:00:00.000,4.2507,4.2507,4.2507,4.2507,50500.0,220685.0
20210118,2021.01.18T09:31:00.000,4.2702,4.2896,4.2896,4.2702,20400.0,89766.0
20210118,2021.01.18T15:00:00.000,4.3674,4.3577,4.3674,4.3577,3700.0,16576.0
20210119,2021.01.19T09:31:00.000,4.3674,4.3674,4.3674,4.3674,14700.0,66003.0
20210119,2021.01.19T15:00:00.000,4.3188,4.3091,4.3188,4.3091,55300.0,244979.0
20210120,2021.01.20T09:31:00.000,4.3091,4.3091,4.3091,4.3091,1600.0,7088.0
20210120,2021.01.20T15:00:00.000,4.3285,4.3285,4.3285,4.3285,500.0,2225.0
20210121,2021.01.21T09:31:00.000,4.3188,4.3188,4.3188,4.2896,30000.0,132869.0
20210121,2021.01.21T15:00:00.000,4.3091,4.3188,4.3188,4.3091,9000.0,39960.0
20210122,2021.01.22T09:31:00.000,4.3188,4.3285,4.3285,4.2896,29700.0,131705.0
20210122,2021.01.22T15:00:00.000,4.2702,4.2702,4.2702,4.2702,6800.0,29852.0
20210125,2021.01.25T09:31:00.000,4.2702,4.2702,4.2799,4.2702,48000.0,210770.0
20210125,2021.01.25T15:00:00.000,4.3285,4.3382,4.3382,4.3285,35700.0,159222.0
20210126,2021.01.26T09:31:00.000,4.3382,4.3285,4.3382,4.3188,9600.0,42737.0
20210126,2021.01.26T15:00:00.000,4.3285,4.3188,4.3285,4.3188,16200.0,71928.0
20210127,2021.01.27T09:31:00.000,4.3188,4.3188,4.3188,4.3188,5500.0,24420.0
20210127,2021.01.27T15:00:00.000,4.4161,4.4063,4.4161,4.4063,87533.0,396525.0
20210128,2021.01.28T09:31:00.000,4.3869,4.3772,4.3869,4.3577,176000.0,792294.0
20210128,2021.01.28T15:00:00.000,4.4161,4.4161,4.4161,4.4161,49700.0,225638.0
20210129,2021.01.29T09:31:00.000,4.4258,4.4258,4.4258,4.4161,17600.0,80048.0
20210129,2021.01.29T15:00:00.000,4.4161,4.4161,4.4161,4.4161,30800.0,139832.0
20210201,2021.02.01T09:31:00.000,4.2896,4.2702,4.2896,4.2507,283400.0,1247240.0
20210201,2021.02.01T15:00:00.000,4.3674,4.3674,4.3674,4.3674,26300.0,118087.0
20210202,2021.02.02T09:31:00.000,4.3382,4.3091,4.3382,4.2993,34900.0,155420.0
20210202,2021.02.02T15:00:00.000,4.3091,4.2993,4.3091,4.2993,17500.0,77350.0
20210203,2021.02.03T09:31:00.000,4.3188,4.3285,4.3285,4.3188,18600.0,82597.0
20210203,2021.02.03T15:00:00.000,4.2799,4.2702,4.2799,4.2702,12500.0,54875.0
20210204,2021.02.04T09:31:00.000,4.2799,4.2799,4.2799,4.2799,23900.0,105160.0
20210204,2021.02.04T15:00:00.000,4.0756,4.0756,4.0756,4.0756,19900.0,83381.0
20210205,2021.02.05T09:31:00.000,4.0853,4.0853,4.0853,4.0853,500.0,2100.0
20210205,2021.02.05T15:00:00.000,3.9297,3.9492,3.9492,3.9297,100000.0,406000.0
20210208,2021.02.08T09:31:00.000,3.9297,3.9005,3.9297,3.9005,50100.0,201444.0
20210208,2021.02.08T15:00:00.000,4.0075,3.9978,4.0075,3.9978,0.0,0.0
20210209,2021.02.09T09:31:00.000,3.9881,3.9881,3.9881,3.9881,10800.0,44280.0
20210209,2021.02.09T15:00:00.000,4.0853,4.0659,4.0853,4.0659,17500.0,73150.0
20210210,2021.02.10T09:31:00.000,4.0464,4.0464,4.0464,4.0464,20100.0,83616.0
20210210,2021.02.10T15:00:00.000,4.0756,4.0756,4.0756,4.0756,17000.0,71230.0
20210218,2021.02.18T09:31:00.000,4.1048,4.1145,4.1145,4.1048,7600.0,32142.0
20210218,2021.02.18T15:00:00.000,4.1826,4.1826,4.1826,4.1826,10000.0,43000.0
20210219,2021.02.19T09:31:00.000,4.1826,4.2021,4.2021,4.1826,600.0,2590.0
20210219,2021.02.19T15:00:00.000,4.2313,4.2313,4.2313,4.2313,2300.0,10005.0
20210222,2021.02.22T09:31:00.000,4.2313,4.2604,4.2604,4.2313,62400.0,272225.0
20210222,2021.02.22T15:00:00.000,4.2799,4.2799,4.2799,4.2799,15300.0,67320.0
20210223,2021.02.23T09:31:00.000,4.2799,4.3091,4.3091,4.2799,26300.0,116159.0
20210223,2021.02.23T15:00:00.000,4.241,4.2313,4.241,4.2313,2300.0,10005.0
20210224,2021.02.24T09:31:00.000,4.2118,4.2313,4.241,4.2118,16300.0,70887.0
20210224,2021.02.24T15:00:00.000,4.2118,4.2118,4.2118,4.2118,6000.0,25980.0
20210225,2021.02.25T09:31:00.000,4.2118,4.1923,4.2118,4.1923,5000.0,21590.0
20210225,2021.02.25T15:00:00.000,4.2215,4.2215,4.2215,4.2215,8300.0,36022.0
20210226,2021.02.26T09:31:00.000,4.2021,4.1729,4.2021,4.1632,28500.0,122155.0
20210226,2021.02.26T15:00:00.000,4.1534,4.1534,4.1534,4.1534,8900.0,38003.0
20210301,2021.03.01T09:31:00.000,4.1534,4.1145,4.1534,4.1145,37000.0,157299.0
20210301,2021.03.01T15:00:00.000,4.0853,4.0853,4.0853,4.0853,45700.0,191940.0
20210302,2021.03.02T09:31:00.000,4.1048,4.0951,4.1048,4.0951,6100.0,25717.0
20210302,2021.03.02T15:00:00.000,4.0659,4.0659,4.0659,4.0659,13400.0,56012.0
20210303,2021.03.03T09:31:00.000,4.0853,4.0951,4.0951,4.0853,50600.0,212774.0
