Date,Time,Open,Close,High,Low,Volume,Amount
20210104,2021.01.04T09:31:00.000,6.17,6.17,6.17,6.15,175000.0,1079388.0
20210104,2021.01.04T15:00:00.000,6.25,6.25,6.25,6.25,64200.0,401250.0
20210105,2021.01.05T09:31:00.000,6.27,6.24,6.27,6.21,83100.0,518908.0
20210105,2021.01.05T15:00:00.000,6.2,6.18,6.2,6.18,81700.0,504906.0
20210106,2021.01.06T09:31:00.000,6.2,6.18,6.2,6.17,39400.0,243837.0
20210106,2021.01.06T15:00:00.000,6.17,6.18,6.18,6.17,103400.0,639012.0
20210107,2021.01.07T09:31:00.000,6.15,6.16,6.18,6.14,67600.0,415536.0
20210107,2021.01.07T15:00:00.000,5.92,5.92,5.92,5.92,146858.0,869399.0
20210108,2021.01.08T09:31:00.000,5.93,5.94,5.94,5.93,61000.0,361958.0
20210108,2021.01.08T15:00:00.000,5.77,5.76,5.77,5.76,148300.0,854208.0
20210111,2021.01.11T09:31:00.000,5.88,5.83,5.88,5.81,128300.0,751566.0
20210111,2021.01.11T15:00:00.000,6.34,6.34,6.34,6.34,35000.0,221900.0
20210112,2021.01.12T09:31:00.000,6.38,6.38,6.49,6.34,3241920.0,20731121.0
20210112,2021.01.12T15:00:00.000,6.26,6.25,6.26,6.25,192700.0,1204375.0
20210113,2021.01.13T09:31:00.000,6.18,6.16,6.24,6.14,1430200.0,8836040.0
20210113,2021.01.13T15:00:00.000,6.09,6.07,6.09,6.07,53100.0,322317.0
20210114,2021.01.14T09:31:00.000,5.96,5.97,6.01,5.96,296200.0,1768171.0
20210114,2021.01.14T15:00:00.000,6.09,6.08,6.09,6.08,500000.0,3040000.0
20210115,2021.01.15T09:31:00.000,5.97,6.02,6.04,5.96,376100.0,2251685.0
20210115,2021.01.15T15:00:00.000,6.69,6.69,6.69,6.69,17000.0,113730.0
20210118,2021.01.18T09:31:00.000,6.99,6.85,6.99,6.81,5663900.0,39379036.0
20210118,2021.01.18T15:00:00.000,6.62,6.63,6.63,6.62,354474.0,2350162.0
20210119,2021.01.19T09:31:00.000,6.5,6.57,6.61,6.5,1203200.0,7858352.0
20210119,2021.01.19T15:00:00.000,6.5,6.48,6.5,6.48,286000.0,1853280.0
20210120,2021.01.20T09:31:00.000,6.44,6.53,6.55,6.44,312700.0,2021672.0
20210120,2021.01.20T15:00:00.000,6.54,6.54,6.54,6.54,238500.0,1559790.0
20210121,2021.01.21T09:31:00.000,6.44,6.44,6.49,6.42,400500.0,2581840.0
20210121,2021.01.21T15:00:00.000,6.47,6.49,6.49,6.47,200200.0,1299298.0
20210122,2021.01.22T09:31:00.000,6.43,6.5,6.5,6.43,130400.0,844353.0
20210122,2021.01.22T15:00:00.000,6.3,6.3,6.3,6.3,187000.0,1178100.0
20210125,2021.01.25T09:31:00.000,6.26,6.3,6.31,6.25,167400.0,1050764.0
20210125,2021.01.25T15:00:00.000,6.46,6.45,6.46,6.45,156400.0,1008780.0
20210126,2021.01.26T09:31:00.000,6.59,6.51,6.59,6.51,385000.0,2527212.0
