Date,Time,Open,Close,High,Low,Volume,Amount
20210104,2021.01.04T09:31:00.000,15.1111,15.1645,15.1797,15.1111,13650.0,208481.0
20210104,2021.01.04T15:00:00.000,15.0578,15.0578,15.0578,15.0578,17758.0,269785.0
20210105,2021.01.05T09:31:00.000,15.0578,15.0044,15.0578,15.0044,27300.0,413872.0
20210105,2021.01.05T15:00:00.000,14.8367,14.8367,14.8367,14.8367,9880.0,147896.0
20210106,2021.01.06T09:31:00.000,14.7757,14.8062,14.8367,14.6384,43810.0,649995.0
20210106,2021.01.06T15:00:00.000,14.5622,14.5622,14.5622,14.5622,13000.0,191000.0
20210107,2021.01.07T09:31:00.000,14.5622,14.4478,14.5622,14.4097,20150.0,294699.0
20210107,2021.01.07T15:00:00.000,13.9675,13.9675,13.9675,13.9675,32500.0,458000.0
20210108,2021.01.08T09:31:00.000,13.8379,13.8989,13.9217,13.8379,9620.0,134457.0
20210108,2021.01.08T15:00:00.000,13.9827,13.9751,13.9827,13.9751,29380.0,414258.0
20210111,2021.01.11T09:31:00.000,13.9751,13.9446,13.9751,13.9446,7410.0,104394.0
20210111,2021.01.11T15:00:00.000,13.5787,13.5787,13.5787,13.5787,56030.0,767611.0
20210112,2021.01.12T09:31:00.000,13.571,13.4643,13.571,13.4262,11960.0,163054.0
20210112,2021.01.12T15:00:00.000,13.4567,13.4186,13.4567,13.4186,82290.0,1114080.0
20210113,2021.01.13T09:31:00.000,13.5024,13.4948,13.5024,13.4948,14040.0,191231.0
20210113,2021.01.13T15:00:00.000,12.8849,12.8849,12.8849,12.8849,10140.0,131820.0
20210114,2021.01.14T09:31:00.000,12.8849,12.9992,13.0297,12.8849,16900.0,221133.0
20210114,2021.01.14T15:00:00.000,13.0145,13.0221,13.0221,13.0145,18980.0,249368.0
20210115,2021.01.15T09:31:00.000,13.0221,13.045,13.1365,13.0221,6500.0,85678.0
20210115,2021.01.15T15:00:00.000,13.2584,13.2508,13.2584,13.2508,16250.0,217250.0
20210118,2021.01.18T09:31:00.000,13.2508,13.2813,13.3347,13.1975,8970.0,120227.0
20210118,2021.01.18T15:00:00.000,13.5634,13.5558,13.5634,13.5558,8970.0,122682.0
20210119,2021.01.19T09:31:00.000,13.4795,13.51,13.5405,13.4795,4420.0,60182.0
20210119,2021.01.19T15:00:00.000,13.6168,13.6244,13.6244,13.6168,70720.0,972128.0
20210120,2021.01.20T09:31:00.000,13.6854,13.693,13.693,13.6854,2730.0,37705.0
20210120,2021.01.20T15:00:00.000,13.5558,13.5558,13.5558,13.5558,27300.0,373380.0
20210121,2021.01.21T09:31:00.000,13.5482,13.5329,13.5558,13.4948,6760.0,92329.0
20210121,2021.01.21T15:00:00.000,13.5024,13.5024,13.5024,13.5024,10790.0,146993.0
20210122,2021.01.22T09:31:00.000,13.51,13.5405,13.5634,13.5024,4940.0,67351.0
20210122,2021.01.22T15:00:00.000,13.1822,13.1822,13.1822,13.1822,11440.0,152152.0
20210125,2021.01.25T09:31:00.000,13.1822,13.0297,13.1822,13.0297,6500.0,86046.0
20210125,2021.01.25T15:00:00.000,12.8086,12.8086,12.8086,12.8086,10920.0,141120.0
20210126,2021.01.26T09:31:00.000,12.8086,12.7934,12.8544,12.7934,21190.0,273956.0
20210126,2021.01.26T15:00:00.000,12.7019,12.7019,12.7019,12.7019,7800.0,99960.0
20210127,2021.01.27T09:31:00.000,12.8239,12.74,12.8391,12.7248,4680.0,60379.0
20210127,2021.01.27T15:00:00.000,12.6256,12.6256,12.6256,12.6256,18460.0,235152.0
20210128,2021.01.28T09:31:00.000,12.5418,12.5037,12.5494,12.5037,11700.0,147889.0
20210128,2021.01.28T15:00:00.000,12.2902,12.2902,12.2902,12.2902,8229.0,102039.0
20210129,2021.01.29T09:31:00.000,12.3435,12.3588,12.3817,12.3435,7410.0,92305.0
20210129,2021.01.29T15:00:00.000,11.8403,11.848,11.848,11.8403,21710.0,259518.0
20210201,2021.02.01T09:31:00.000,11.8556,11.8175,11.8937,11.8175,22750.0,272163.0
20210201,2021.02.01T15:00:00.000,11.9776,11.9395,11.9776,11.9395,3510.0,42282.0
20210202,2021.02.02T09:31:00.000,11.8327,12.0157,12.0157,11.8327,66170.0,792767.0
20210202,2021.02.02T15:00:00.000,11.9928,11.9928,11.9928,11.9928,19240.0,232804.0
20210203,2021.02.03T09:31:00.000,12.9001,12.7248,12.9001,12.7019,351650.0,4562955.0
20210203,2021.02.03T15:00:00.000,13.1898,13.1898,13.1898,13.1898,4160.0,55360.0
20210204,2021.02.04T09:31:00.000,13.4948,13.7616,13.7998,13.2508,957021.0,13080901.0
20210204,2021.02.04T15:00:00.000,13.5405,13.5405,13.5405,13.5405,32188.0,439738.0
20210205,2021.02.05T09:31:00.000,13.1593,12.6943,13.4795,12.618,445120.0,5871416.0
20210205,2021.02.05T15:00:00.000,12.5951,12.618,12.618,12.5951,53300.0,678550.0
20210208,2021.02.08T09:31:00.000,12.5341,12.4655,12.6638,12.4655,123760.0,1566239.0
20210208,2021.02.08T15:00:00.000,12.3283,12.3283,12.3283,12.3283,80340.0,999306.0
20210209,2021.02.09T09:31:00.000,12.2063,12.2063,12.3283,12.2063,32630.0,402198.0
20210209,2021.02.09T15:00:00.000,12.4427,12.3893,12.4427,12.3893,93860.0,1173250.0
20210210,2021.02.10T09:31:00.000,12.3893,12.2978,12.4045,12.2978,13910.0,173564.0
20210210,2021.02.10T15:00:00.000,12.6485,12.6333,12.6485,12.6333,26390.0,336371.0
20210218,2021.02.18T09:31:00.000,12.8239,13.0297,13.0373,12.8239,54600.0,710996.0
20210218,2021.02.18T15:00:00.000,13.8989,13.8989,13.8989,13.8989,0.0,0.0
20210219,2021.02.19T09:31:00.000,14.0056,13.7769,14.0361,13.7388,353340.0,4963179.0
20210219,2021.02.19T15:00:00.000,14.1733,14.181,14.181,14.1733,66170.0,946740.0
20210222,2021.02.22T09:31:00.000,14.1429,13.998,14.1429,13.9446,102960.0,1461220.0
20210222,2021.02.22T15:00:00.000,14.4707,14.4707,14.4707,14.4707,95030.0,1387438.0
20210223,2021.02.23T09:31:00.000,14.4554,14.242,14.4554,14.181,66040.0,958634.0
20210223,2021.02.23T15:00:00.000,14.1505,14.1505,14.1505,14.1505,46020.0,657024.0
20210224,2021.02.24T09:31:00.000,13.9294,14.0437,14.1276,13.9294,31330.0,441763.0
20210224,2021.02.24T15:00:00.000,13.937,13.9294,13.937,13.9294,26910.0,378189.0
