date,account,id,time,inst-id,side,pos-side,trans-type,order-price,order-qty,trade-price,trade-qty,commission,status,RejectReason
2020-02-03,stock,100000,14:50:00,600004.XSHG.CS,B,L,O,14.15,6900,14.17,6900,87.87,4,
2020-02-25,stock,100002,14:50:00,600004.XSHG.CS,S,L,O,15.83,6900,15.78,6900,207.53,4,
2020-03-16,stock,100004,14:50:00,600004.XSHG.CS,B,L,O,13.47,8100,13.520000000000001,8100,98.19,4,
2020-03-27,stock,100006,14:50:00,600004.XSHG.CS,S,L,O,13.18,8100,13.129999999999999,8100,202.83,4,
2021-02-03,stock,100008,14:50:00,600004.XSHG.CS,B,L,O,11.72,9000,11.770000000000001,9000,94.93,4,
2021-03-04,stock,100010,14:50:00,600004.XSHG.CS,S,L,O,13.36,9000,13.309999999999999,9000,228.45,4,
2023-08-23,stock,100012,14:50:00,600004.XSHG.CS,B,L,O,11.78,10100,11.83,10100,107.08,4,
2023-09-13,stock,100014,14:50:00,600004.XSHG.CS,S,L,O,11.97,10100,11.91,10100,229.7,4,
