date,account,id,time,inst-id,side,pos-side,trans-type,order-price,order-qty,trade-price,trade-qty,commission,status,RejectReason
2021-04-30,,100000,14:30:00,000019.XSHE.CS,B,L,O,6.9,45800,6.91,45800,284.41,4,
2021-04-30,,100001,14:30:00,000063.XSHE.CS,B,L,O,28.93,10900,28.930000000000007,10900,283.8,4,
2021-04-30,,100002,14:30:00,600106.XSHG.CS,B,L,O,2.6,121700,2.61,121700,284.77,4,
2022-05-05,,100003,14:30:00,600106.XSHG.CS,S,L,O,3.97,121700,3.9600000000000004,121700,917.98,4,
2022-05-05,,100004,14:30:00,000019.XSHE.CS,B,L,O,7.36,3300,7.37,3300,21.85,4,
2022-05-05,,100005,14:30:00,000063.XSHE.CS,B,L,O,23.73,4300,23.740000000000002,4300,91.83,4,
2023-05-04,,100006,14:30:00,000063.XSHE.CS,S,L,O,33.619999,15200,33.609999,15200,970.94,4,
2023-05-04,,100007,14:30:00,000019.XSHE.CS,B,L,O,7.68,5300,7.69,5300,36.63,4,
2023-05-04,,100008,14:30:00,600106.XSHG.CS,B,L,O,5,83500,5.01,83500,375.75,4,
