date,time,inst-id,direction,cost-price,last-price,volume,avail-vol,amt,pnl,account
2021-05-27,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.5015,169400,169400,423754.10000000003,1524.6000000000577,
2021-05-28,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8991,33900,33900,233879.49,24580.89000000001,
2021-05-28,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.6747,11400,11400,338291.58,27061.319999999992,
2021-05-28,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4825,169400,169400,420535.5,-1693.9999999999638,
2021-05-31,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4825,169400,169400,420535.5,-1693.9999999999638,
2021-05-31,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8106,33900,33900,230879.34,21580.740000000016,
2021-05-31,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.7409,11400,11400,339046.26,27815.999999999975,
2021-06-01,16:00:00,000019.XSHE.CS,L,6.1739999999999995,7.1028,33900,33900,240784.92,31486.320000000025,
2021-06-01,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.8544,11400,11400,340340.16,29109.899999999954,
2021-06-01,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4825,169400,169400,420535.5,-1693.9999999999638,
2021-06-02,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.5015,169400,169400,423754.10000000003,1524.6000000000577,
2021-06-02,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8991,33900,33900,233879.49,24580.89000000001,
2021-06-02,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.0787,11400,11400,331497.18,20266.91999999999,
2021-06-03,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8283,33900,33900,231479.37,22180.770000000004,
2021-06-03,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.0085,11400,11400,353496.9,42266.63999999999,
2021-06-03,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.473,169400,169400,418926.19999999995,-3303.2999999999747,
2021-06-04,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.9965,33900,33900,237181.35,27882.750000000022,
2021-06-04,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.2166,11400,11400,355869.24,44638.979999999974,
2021-06-04,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4825,169400,169400,420535.5,-1693.9999999999638,
2021-06-07,16:00:00,000019.XSHE.CS,L,6.1739999999999995,7.3154,33900,33900,247992.06,38693.46000000003,
2021-06-07,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.822,11400,11400,362770.8,51540.539999999964,
2021-06-07,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.473,169400,169400,418926.19999999995,-3303.2999999999747,
2021-06-08,16:00:00,000019.XSHE.CS,L,6.1739999999999995,7.2534,33900,33900,245890.26,36591.66000000002,
2021-06-08,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.4247,11400,11400,358241.58,47011.31999999999,
2021-06-08,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.473,169400,169400,418926.19999999995,-3303.2999999999747,
2021-06-09,16:00:00,000019.XSHE.CS,L,6.1739999999999995,7.3242,33900,33900,248290.38,38991.78000000003,
2021-06-09,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.1598,11400,11400,355221.72000000003,43991.459999999985,
2021-06-09,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.473,169400,169400,418926.19999999995,-3303.2999999999747,
2021-06-10,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.3207,11400,11400,357055.98,45825.71999999996,
2021-06-10,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4825,169400,169400,420535.5,-1693.9999999999638,
2021-06-10,16:00:00,000019.XSHE.CS,L,6.1739999999999995,7.2268,33900,33900,244988.52,35689.92000000001,
2021-06-11,16:00:00,000019.XSHE.CS,L,6.1739999999999995,7.1028,33900,33900,240784.92,31486.320000000025,
2021-06-11,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.6963,11400,11400,349937.82,38707.55999999998,
2021-06-11,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.473,169400,169400,418926.19999999995,-3303.2999999999747,
2021-06-15,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.9877,33900,33900,236883.03,27584.430000000026,
2021-06-15,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.5071,11400,11400,347780.94,36550.679999999986,
2021-06-15,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4446,169400,169400,414115.24,-8114.259999999971,
2021-06-16,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8548,33900,33900,232377.72,23079.120000000017,
2021-06-16,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.2423,11400,11400,344762.22000000003,33531.95999999998,
2021-06-16,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4351,169400,169400,412505.93999999994,-9723.559999999983,
2021-06-17,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.9611,33900,33900,235981.29,26682.69000000002,
2021-06-17,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.0274,11400,11400,353712.36,42482.09999999998,
2021-06-17,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3972,169400,169400,406085.68000000005,-16143.819999999914,
2021-06-18,16:00:00,000019.XSHE.CS,L,5.973999999999999,6.8231,33900,33900,231303.09,22004.49000000003,
2021-06-18,16:00:00,000063.XSHE.CS,L,27.300900000000002,32.3045,11400,11400,368271.3,57041.03999999994,
2021-06-18,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4162,169400,169400,409304.27999999997,-12925.219999999968,
2021-06-21,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.905,33900,33900,234079.5,24780.900000000027,
2021-06-21,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.6139,11400,11400,360398.46,49168.19999999999,
2021-06-21,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4351,169400,169400,412505.93999999994,-9723.559999999983,
2021-06-22,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4446,169400,169400,414115.24,-8114.259999999971,
2021-06-22,16:00:00,000019.XSHE.CS,L,6.1739999999999995,7.0594,33900,33900,239313.66,30015.060000000023,
2021-06-22,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.9423,11400,11400,352742.22,41511.95999999997,
2021-06-23,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.9323,33900,33900,235004.97,25706.370000000006,
2021-06-23,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.2166,11400,11400,355869.24,44638.979999999974,
2021-06-23,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4351,169400,169400,412505.93999999994,-9723.559999999983,
2021-06-24,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.7233,33900,33900,227919.87,18621.27000000002,
2021-06-24,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.5166,11400,11400,347889.24,36658.97999999998,
2021-06-24,16:00:00,600106.XSHG.CS,L,2.4404999999999997,2.3830999999999998,169400,169400,403697.13999999996,-18532.359999999982,
2021-06-25,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4564,169400,169400,416114.16,-6115.339999999966,
2021-06-25,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.7415,33900,33900,228536.85,19238.250000000025,
2021-06-25,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.5828,11400,11400,348643.92,37413.65999999996,
2021-06-28,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.796,33900,33900,230384.40000000002,21085.800000000025,
2021-06-28,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.5855,11400,11400,360074.7,48844.43999999997,
2021-06-28,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4274,169400,169400,411201.56,-11027.939999999951,
2021-06-29,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4081,169400,169400,407932.14,-14297.35999999993,
2021-06-29,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6324,33900,33900,224838.36,15539.760000000006,
2021-06-29,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.7815,11400,11400,350909.10000000003,39678.83999999999,
2021-06-30,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6143,33900,33900,224224.77,14926.17000000002,
2021-06-30,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.4342,11400,11400,358349.88,47119.61999999998,
2021-06-30,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4274,169400,169400,411201.56,-11027.939999999951,
2021-07-01,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6869,33900,33900,226685.90999999997,17387.310000000005,
2021-07-01,16:00:00,000063.XSHE.CS,L,27.300900000000002,31.0369,11400,11400,353820.66,42590.399999999965,
2021-07-01,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4177,169400,169400,409558.38,-12671.119999999959,
2021-07-02,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.0342,11400,11400,342389.88,31159.61999999996,
2021-07-02,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4177,169400,169400,409558.38,-12671.119999999959,
2021-07-02,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5688,33900,33900,222682.32,13383.720000000032,
2021-07-05,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.587,33900,33900,223299.3,14000.700000000008,
2021-07-05,16:00:00,000063.XSHE.CS,L,27.300900000000002,30.3558,11400,11400,346056.12,34825.85999999996,
2021-07-05,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4661,169400,169400,417757.33999999997,-4472.159999999959,
2021-07-06,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.7314,11400,11400,338937.96,27707.699999999983,
2021-07-06,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4661,169400,169400,417757.33999999997,-4472.159999999959,
2021-07-06,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.696,33900,33900,226994.4,17695.800000000007,
2021-07-07,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6324,33900,33900,224838.36,15539.760000000006,
2021-07-07,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.476,11400,11400,336026.39999999997,24796.139999999967,
2021-07-07,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4854,169400,169400,421026.75999999995,-1202.7399999999805,
2021-07-08,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.4961,33900,33900,220217.79,10919.190000000024,
2021-07-08,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.3531,11400,11400,334625.34,23395.07999999999,
2021-07-08,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4564,169400,169400,416114.16,-6115.339999999966,
2021-07-09,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5325,33900,33900,221451.75,12153.150000000009,
2021-07-09,16:00:00,000063.XSHE.CS,L,27.300900000000002,29.5801,11400,11400,337213.14,25982.879999999994,
2021-07-09,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4564,169400,169400,416114.16,-6115.339999999966,
2021-07-12,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6869,33900,33900,226685.90999999997,17387.310000000005,
2021-07-12,16:00:00,000063.XSHE.CS,L,27.300900000000002,32.5409,11400,11400,370966.26,59735.999999999985,
2021-07-12,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4564,169400,169400,416114.16,-6115.339999999966,
2021-07-13,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.6666,11400,11400,383799.24000000005,72568.98000000001,
2021-07-13,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4661,169400,169400,417757.33999999997,-4472.159999999959,
2021-07-13,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6597,33900,33900,225763.83,16465.230000000014,
2021-07-14,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5779,33900,33900,222990.81,13692.210000000005,
2021-07-14,16:00:00,000063.XSHE.CS,L,27.300900000000002,34.0829,11400,11400,388545.06,77314.8,
2021-07-14,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4467,169400,169400,414470.98,-7758.519999999973,
2021-07-15,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6506,33900,33900,225455.34,16156.740000000013,
2021-07-15,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.8653,11400,11400,386064.42,74834.15999999995,
2021-07-15,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4564,169400,169400,416114.16,-6115.339999999966,
2021-07-16,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6052,33900,33900,223916.28,14617.680000000017,
2021-07-16,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.9315,11400,11400,386819.1,75588.83999999997,
2021-07-16,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4854,169400,169400,421026.75999999995,-1202.7399999999805,
2021-07-19,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4467,169400,169400,414470.98,-7758.519999999973,
2021-07-19,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.7324,33900,33900,228228.36000000002,18929.760000000024,
2021-07-19,16:00:00,000063.XSHE.CS,L,27.300900000000002,35.8896,11400,11400,409141.44,97911.18,
2021-07-20,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.7505,33900,33900,228841.94999999998,19543.35000000001,
2021-07-20,16:00:00,000063.XSHE.CS,L,27.300900000000002,35.2558,11400,11400,401916.12,90685.85999999999,
2021-07-20,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4467,169400,169400,414470.98,-7758.519999999973,
2021-07-21,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8777,33900,33900,233154.03,23855.430000000015,
2021-07-21,16:00:00,000063.XSHE.CS,L,27.300900000000002,34.991,11400,11400,398897.4,87667.13999999997,
2021-07-21,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4564,169400,169400,416114.16,-6115.339999999966,
2021-07-22,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8414,33900,33900,231923.46,22624.860000000022,
2021-07-22,16:00:00,000063.XSHE.CS,L,27.300900000000002,35.1329,11400,11400,400515.06,89284.79999999997,
2021-07-22,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4564,169400,169400,416114.16,-6115.339999999966,
2021-07-23,16:00:00,000063.XSHE.CS,L,27.300900000000002,34.4045,11400,11400,392211.3,80981.03999999996,
2021-07-23,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4467,169400,169400,414470.98,-7758.519999999973,
2021-07-23,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.7596,33900,33900,229150.44,19851.84000000001,
2021-07-26,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.8141,33900,33900,230997.99,21699.39000000001,
2021-07-26,16:00:00,000063.XSHE.CS,L,27.300900000000002,34.1964,11400,11400,389838.95999999996,78608.69999999994,
2021-07-26,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.4081,169400,169400,407932.14,-14297.35999999993,
2021-07-27,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5779,33900,33900,222990.81,13692.210000000005,
2021-07-27,16:00:00,000063.XSHE.CS,L,27.300900000000002,34.7829,11400,11400,396525.06,85294.79999999994,
2021-07-27,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3984,169400,169400,406288.96,-15940.539999999937,
2021-07-28,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.4871,33900,33900,219912.69,10614.090000000013,
2021-07-28,16:00:00,000063.XSHE.CS,L,27.300900000000002,35.2748,11400,11400,402132.72,90902.45999999996,
2021-07-28,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.35,169400,169400,398090,-24139.499999999938,
2021-07-29,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3597,169400,169400,399733.18000000005,-22496.31999999993,
2021-07-29,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5325,33900,33900,221451.75,12153.150000000009,
2021-07-29,16:00:00,000063.XSHE.CS,L,27.300900000000002,35.5207,11400,11400,404935.98,93705.71999999996,
2021-07-30,16:00:00,000063.XSHE.CS,L,27.300900000000002,36.7032,11400,11400,418416.48000000004,107186.22,
2021-07-30,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.35,169400,169400,398090,-24139.499999999938,
2021-07-30,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.4598,33900,33900,218987.22,9688.620000000032,
2021-08-02,16:00:00,000063.XSHE.CS,L,27.300900000000002,38.5478,11400,11400,439444.92000000004,128214.66,
2021-08-02,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3694,169400,169400,401376.36000000004,-20853.139999999923,
2021-08-02,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5234,33900,33900,221143.25999999998,11844.660000000005,
2021-08-03,16:00:00,000063.XSHE.CS,L,27.300900000000002,37.6491,11400,11400,429199.74,117969.47999999994,
2021-08-03,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3694,169400,169400,401376.36000000004,-20853.139999999923,
2021-08-03,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.6052,33900,33900,223916.28,14617.680000000017,
2021-08-04,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5325,33900,33900,221451.75,12153.150000000009,
2021-08-04,16:00:00,000063.XSHE.CS,L,27.300900000000002,38.841,11400,11400,442787.4,131557.13999999998,
2021-08-04,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3694,169400,169400,401376.36000000004,-20853.139999999923,
2021-08-05,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5597,33900,33900,222373.83000000002,13075.230000000029,
2021-08-05,16:00:00,000063.XSHE.CS,L,27.300900000000002,38.1221,11400,11400,434591.94000000006,123361.68000000001,
2021-08-05,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3694,169400,169400,401376.36000000004,-20853.139999999923,
2021-08-06,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.4416,33900,33900,218370.24000000002,9071.640000000025,
2021-08-06,16:00:00,000063.XSHE.CS,L,27.300900000000002,37.5072,11400,11400,427582.07999999996,116351.81999999995,
2021-08-06,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3597,169400,169400,399733.18000000005,-22496.31999999993,
2021-08-09,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5234,33900,33900,221143.25999999998,11844.660000000005,
2021-08-09,16:00:00,000063.XSHE.CS,L,27.300900000000002,37.5734,11400,11400,428336.76,117106.49999999997,
2021-08-09,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3694,169400,169400,401376.36000000004,-20853.139999999923,
2021-08-10,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5597,33900,33900,222373.83000000002,13075.230000000029,
2021-08-10,16:00:00,000063.XSHE.CS,L,27.300900000000002,37.7437,11400,11400,430278.18,119047.91999999994,
2021-08-10,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3887,169400,169400,404645.78,-17583.719999999943,
2021-08-11,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5688,33900,33900,222682.32,13383.720000000032,
2021-08-11,16:00:00,000063.XSHE.CS,L,27.300900000000002,34.7356,11400,11400,395985.83999999997,84755.57999999996,
2021-08-11,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3887,169400,169400,404645.78,-17583.719999999943,
2021-08-12,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.5052,33900,33900,220526.28,11227.680000000028,
2021-08-12,16:00:00,000063.XSHE.CS,L,27.300900000000002,34.5275,11400,11400,393613.50000000006,82383.24000000002,
2021-08-12,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3887,169400,169400,404645.78,-17583.719999999943,
2021-08-13,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.4871,33900,33900,219912.69,10614.090000000013,
2021-08-13,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.5815,11400,11400,382829.1,71598.83999999995,
2021-08-13,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3887,169400,169400,404645.78,-17583.719999999943,
2021-08-16,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.4871,33900,33900,219912.69,10614.090000000013,
2021-08-16,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.6855,11400,11400,384014.69999999995,72784.43999999994,
2021-08-16,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.379,169400,169400,403002.6,-19226.89999999995,
2021-08-17,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.118,11400,11400,377545.2,66314.94,
2021-08-17,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.35,169400,169400,398090,-24139.499999999938,
2021-08-17,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.2963,33900,33900,213444.56999999998,4145.970000000003,
2021-08-18,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.3144,33900,33900,214058.16,4759.560000000018,
2021-08-18,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.3072,11400,11400,379702.08,68471.81999999999,
2021-08-18,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3694,169400,169400,401376.36000000004,-20853.139999999923,
2021-08-19,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.2599,33900,33900,212210.61000000002,2912.010000000018,
2021-08-19,16:00:00,000063.XSHE.CS,L,27.1009,36.09,11400,11400,411426.00000000006,100195.74000000005,
2021-08-19,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.35,169400,169400,398090,-24139.499999999938,
2021-08-20,16:00:00,000019.XSHE.CS,L,6.1739999999999995,6.1509,33900,33900,208515.51,-783.0899999999815,
2021-08-20,16:00:00,000063.XSHE.CS,L,27.300900000000002,33.6534,11400,11400,383648.75999999995,72418.49999999996,
2021-08-20,16:00:00,600106.XSHG.CS,L,2.4924999999999997,2.3887,169400,169400,404645.78,-17583.719999999943,
