Date,Time,Open,Close,High,Low,Volume,Amount
20200102,2020.01.02T14:50:00.000,1.59,1.58,1.59,1.58,126100,200356
20200102,2020.01.02T14:51:00.000,1.58,1.58,1.59,1.58,123900,196316
20200102,2020.01.02T15:00:00.000,1.58,1.58,1.58,1.58,150400,237632
20200103,2020.01.03T14:50:00.000,1.62,1.62,1.62,1.61,63400,102597
20200103,2020.01.03T14:51:00.000,1.62,1.61,1.62,1.61,60400,97795
20200103,2020.01.03T15:00:00.000,1.61,1.62,1.62,1.61,727900,1179198
20200106,2020.01.06T14:50:00.000,1.65,1.64,1.65,1.64,94000,154793
20200106,2020.01.06T14:51:00.000,1.64,1.65,1.65,1.64,62000,101967
20200106,2020.01.06T15:00:00.000,1.65,1.65,1.65,1.65,238000,392700
20200107,2020.01.07T14:50:00.000,1.71,1.71,1.71,1.7,146300,250119
20200107,2020.01.07T14:51:00.000,1.71,1.72,1.72,1.7,712700,1218648
20200107,2020.01.07T15:00:00.000,1.72,1.72,1.72,1.72,822000,1413840
20200108,2020.01.08T14:50:00.000,1.66,1.66,1.66,1.65,309700,513572
20200108,2020.01.08T14:51:00.000,1.66,1.66,1.66,1.65,207600,344416
20200108,2020.01.08T15:00:00.000,1.66,1.66,1.66,1.66,243000,403380
20200109,2020.01.09T14:50:00.000,1.69,1.69,1.69,1.68,112300,189119
20200109,2020.01.09T14:51:00.000,1.68,1.68,1.69,1.68,306700,515375
20200109,2020.01.09T15:00:00.000,1.67,1.69,1.69,1.67,148700,251303
20200110,2020.01.10T14:50:00.000,1.65,1.65,1.66,1.65,32700,54132
20200110,2020.01.10T14:51:00.000,1.65,1.66,1.66,1.65,47300,78425
20200110,2020.01.10T15:00:00.000,1.66,1.65,1.66,1.65,67700,111705
20200113,2020.01.13T14:50:00.000,1.64,1.64,1.64,1.64,11500,18860
20200113,2020.01.13T14:51:00.000,1.64,1.65,1.65,1.64,40800,66950
20200113,2020.01.13T15:00:00.000,1.65,1.64,1.65,1.64,41900,68716
20200114,2020.01.14T14:50:00.000,1.64,1.65,1.65,1.64,105100,172472
20200114,2020.01.14T14:51:00.000,1.65,1.64,1.65,1.64,204500,335895
20200114,2020.01.14T15:00:00.000,1.65,1.65,1.65,1.65,223600,368940
20200115,2020.01.15T14:50:00.000,1.62,1.62,1.62,1.61,5300,8563
20200115,2020.01.15T14:51:00.000,1.62,1.62,1.62,1.61,29100,47002
20200115,2020.01.15T15:00:00.000,1.62,1.62,1.62,1.62,121100,196182
20200116,2020.01.16T14:50:00.000,1.59,1.58,1.59,1.58,53200,84429
20200116,2020.01.16T14:51:00.000,1.58,1.58,1.59,1.58,683300,1086387
20200116,2020.01.16T15:00:00.000,1.58,1.58,1.58,1.58,162200,256276
20200117,2020.01.17T14:50:00.000,1.56,1.56,1.56,1.55,69100,107651
20200117,2020.01.17T14:51:00.000,1.56,1.55,1.56,1.55,59100,91696
20200117,2020.01.17T15:00:00.000,1.56,1.56,1.56,1.56,72100,112476
20200120,2020.01.20T14:50:00.000,1.54,1.55,1.55,1.54,28600,44260
20200120,2020.01.20T14:51:00.000,1.54,1.55,1.55,1.54,98400,152270
20200120,2020.01.20T15:00:00.000,1.54,1.54,1.54,1.54,388100,597674
20200121,2020.01.21T14:50:00.000,1.55,1.55,1.56,1.55,72100,111864
20200121,2020.01.21T14:51:00.000,1.55,1.55,1.56,1.55,112600,175230
20200121,2020.01.21T15:00:00.000,1.55,1.56,1.56,1.55,115900,180804
20200122,2020.01.22T14:50:00.000,1.55,1.55,1.55,1.55,37000,57349
20200122,2020.01.22T14:51:00.000,1.54,1.54,1.54,1.54,32400,49896
20200122,2020.01.22T15:00:00.000,1.55,1.55,1.55,1.55,91600,141980
20200123,2020.01.23T14:50:00.000,1.4,1.4,1.4,1.4,53800,75320
20200123,2020.01.23T14:51:00.000,1.4,1.4,1.4,1.4,31500,44100
20200123,2020.01.23T15:00:00.000,1.4,1.4,1.4,1.4,84400,118160
20200203,2020.02.03T14:50:00.000,1.26,1.26,1.26,1.26,60000,75600
20200203,2020.02.03T14:51:00.000,1.26,1.26,1.26,1.26,36500,45990
20200203,2020.02.03T15:00:00.000,1.26,1.26,1.26,1.26,4400,5544
20200204,2020.02.04T14:50:00.000,1.16,1.15,1.16,1.15,38200,44064
20200204,2020.02.04T14:51:00.000,1.15,1.16,1.16,1.15,24800,28657
20200204,2020.02.04T15:00:00.000,1.16,1.16,1.16,1.16,274100,317956
20200205,2020.02.05T14:50:00.000,1.18,1.19,1.19,1.18,242700,287715
20200205,2020.02.05T14:51:00.000,1.19,1.18,1.19,1.18,66800,79135
20200205,2020.02.05T15:00:00.000,1.19,1.19,1.19,1.19,804600,957474
20200206,2020.02.06T14:50:00.000,1.19,1.19,1.19,1.19,146800,174692
20200206,2020.02.06T14:51:00.000,1.19,1.2,1.2,1.19,37300,44428
20200206,2020.02.06T15:00:00.000,1.2,1.2,1.2,1.2,1113600,1336320
20200207,2020.02.07T14:50:00.000,1.19,1.19,1.19,1.18,54000,64160
20200207,2020.02.07T14:51:00.000,1.19,1.18,1.19,1.18,67600,80216
20200207,2020.02.07T15:00:00.000,1.18,1.18,1.18,1.18,326300,385034
20200210,2020.02.10T14:50:00.000,1.23,1.23,1.23,1.22,40000,49111
20200210,2020.02.10T14:51:00.000,1.23,1.23,1.23,1.22,105900,130190
20200210,2020.02.10T15:00:00.000,1.25,1.24,1.25,1.24,878600,1089464
20200211,2020.02.11T14:50:00.000,1.23,1.23,1.23,1.22,75600,92976
20200211,2020.02.11T14:51:00.000,1.22,1.22,1.23,1.22,271000,332322
20200211,2020.02.11T15:00:00.000,1.23,1.23,1.23,1.23,390800,480684
20200212,2020.02.12T14:50:00.000,1.27,1.27,1.27,1.26,176700,224397
20200212,2020.02.12T14:51:00.000,1.27,1.27,1.27,1.26,143500,182143
20200212,2020.02.12T15:00:00.000,1.26,1.27,1.27,1.26,305400,387858
20200213,2020.02.13T14:50:00.000,1.27,1.26,1.27,1.26,734375,925582
20200213,2020.02.13T14:51:00.000,1.26,1.26,1.26,1.26,78000,98280
20200213,2020.02.13T15:00:00.000,1.26,1.25,1.26,1.25,160300,200375
20200214,2020.02.14T14:50:00.000,1.26,1.25,1.26,1.25,1400,1761
20200214,2020.02.14T14:51:00.000,1.25,1.25,1.26,1.25,274300,342930
20200214,2020.02.14T15:00:00.000,1.26,1.25,1.26,1.25,260200,325250
20200217,2020.02.17T14:50:00.000,1.27,1.28,1.28,1.27,67600,86385
20200217,2020.02.17T14:51:00.000,1.28,1.28,1.28,1.27,1985300,2540682
20200217,2020.02.17T15:00:00.000,1.28,1.28,1.28,1.28,2235200,2861056
20200218,2020.02.18T14:50:00.000,1.32,1.32,1.32,1.31,1283851,1682459
20200218,2020.02.18T14:51:00.000,1.32,1.32,1.32,1.31,73500,96488
20200218,2020.02.18T15:00:00.000,1.32,1.32,1.32,1.32,592300,781836
20200219,2020.02.19T14:50:00.000,1.33,1.34,1.34,1.33,79500,105762
20200219,2020.02.19T14:51:00.000,1.34,1.34,1.34,1.33,138500,184283
20200219,2020.02.19T15:00:00.000,1.33,1.33,1.33,1.33,501600,667128
20200220,2020.02.20T14:50:00.000,1.39,1.38,1.39,1.38,1094900,1513610
20200220,2020.02.20T14:51:00.000,1.38,1.39,1.39,1.38,1056800,1467015
20200220,2020.02.20T15:00:00.000,1.38,1.39,1.39,1.38,535800,744762
20200221,2020.02.21T14:50:00.000,1.39,1.39,1.39,1.38,127700,176998
20200221,2020.02.21T14:51:00.000,1.39,1.38,1.39,1.38,478300,660896
20200221,2020.02.21T15:00:00.000,1.39,1.39,1.39,1.39,267200,371408
20200224,2020.02.24T14:50:00.000,1.35,1.36,1.36,1.35,46500,62907
20200224,2020.02.24T14:51:00.000,1.36,1.35,1.36,1.35,78300,106092
20200224,2020.02.24T15:00:00.000,1.35,1.35,1.35,1.35,472400,637740
20200225,2020.02.25T14:50:00.000,1.34,1.34,1.34,1.33,65700,87925
20200225,2020.02.25T14:51:00.000,1.33,1.34,1.34,1.33,348900,467574
20200225,2020.02.25T15:00:00.000,1.35,1.35,1.35,1.35,893800,1206630
20200226,2020.02.26T14:50:00.000,1.49,1.49,1.49,1.49,65900,98191
20200226,2020.02.26T14:51:00.000,1.49,1.49,1.49,1.49,84000,125160
20200226,2020.02.26T15:00:00.000,1.49,1.49,1.49,1.49,498600,742914
20200227,2020.02.27T14:50:00.000,1.41,1.41,1.41,1.4,333289,469203
20200227,2020.02.27T14:51:00.000,1.41,1.41,1.41,1.4,657200,923201
