date,account,id,time,inst-id,side,pos-side,trans-type,order-price,order-qty,trade-price,trade-qty,commission,status,RejectReason
2021-04-30,,100000,14:30:00,600106.XSHG.CS,B,L,O,2.6,365300,2.61,365300,854.8,4,
2022-05-05,,100001,14:30:00,600106.XSHG.CS,S,L,O,3.97,365300,3.960000000000001,365300,2755.45,4,
2022-05-05,,100002,14:30:00,000019.XSHE.CS,B,L,O,7.36,43300,7.37,43300,286.81,4,
2022-05-05,,100003,14:30:00,000063.XSHE.CS,B,L,O,23.73,20100,23.740000000000002,20100,429.27,4,
2023-05-04,,100004,14:30:00,000063.XSHE.CS,S,L,O,33.619999,20100,33.609999,20100,1283.95,4,
2023-05-04,,100005,14:30:00,000019.XSHE.CS,S,L,O,7.68,43300,7.67,43300,631.83,4,
2023-05-04,,100006,14:30:00,600106.XSHG.CS,B,L,O,5,219000,5.01,219000,985.5,4,
